,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,demand,avg_demand_forecast
7623,11/14/2019 15:00:00,2019-11-14 07:00:00,379.96,12,9816,1116,93,0,1204,804,0,23044,23209
7624,11/14/2019 16:00:00,2019-11-14 08:00:00,299.68,13,8558,1115,90,0,4527,670,0,23847,24359
7625,11/14/2019 17:00:00,2019-11-14 09:00:00,279.81,15,7977,1118,46,0,5493,419,0,23554,24254
7626,11/14/2019 18:00:00,2019-11-14 10:00:00,273.3,14,8010,1115,46,0,6003,377,0,23073,24037
7627,11/14/2019 19:00:00,2019-11-14 11:00:00,267.83,14,7952,1115,90,0,6432,352,0,22869,23864
7628,11/14/2019 20:00:00,2019-11-14 12:00:00,271.29,13,8118,1116,91,0,6208,472,0,23349,23749
7629,11/14/2019 21:00:00,2019-11-14 13:00:00,271.44,13,7982,1114,91,0,5520,949,0,23723,23898
7630,11/14/2019 22:00:00,2019-11-14 14:00:00,304.7,13,9109,1115,91,0,4402,873,0,24026,24395
7631,11/14/2019 23:00:00,2019-11-14 15:00:00,347.64,13,10035,1116,91,0,2695,808,0,24547,24796
7632,11/15/2019 00:00:00,2019-11-14 16:00:00,413.46,16,11331,1113,91,0,577,586,0,25211,25421
7633,11/15/2019 01:00:00,2019-11-14 17:00:00,437,15,12800,1112,91,0,0,542,0,26210,26336
7634,11/15/2019 02:00:00,2019-11-14 18:00:00,431.78,15,12719,1113,90,0,0,710,0,27907,28020
7635,11/15/2019 03:00:00,2019-11-14 19:00:00,427.17,16,12109,1113,90,0,0,781,0,27706,27798
7636,11/15/2019 04:00:00,2019-11-14 20:00:00,424.68,16,11735,1113,90,0,0,807,0,26980,27129
7637,11/15/2019 05:00:00,2019-11-14 21:00:00,420.26,15,11491,1113,90,0,0,913,0,26031,26214
7638,11/15/2019 06:00:00,2019-11-14 22:00:00,419.49,15,10637,1114,91,0,0,791,0,24664,24969
7639,11/15/2019 07:00:00,2019-11-14 23:00:00,418.87,17,9849,1115,46,0,0,648,0,22933,23413
7640,11/15/2019 08:00:00,2019-11-15 00:00:00,421.17,14,9489,1115,90,0,0,544,0,21578,21858
7641,11/15/2019 09:00:00,2019-11-15 01:00:00,418.4,15,9746,1115,91,0,0,667,0,20824,20657
7642,11/15/2019 10:00:00,2019-11-15 02:00:00,418.68,16,9991,1114,91,0,0,704,0,20347,19764
7643,11/15/2019 11:00:00,2019-11-15 03:00:00,418,16,9844,1116,91,0,0,696,0,20115,19275
7644,11/15/2019 12:00:00,2019-11-15 04:00:00,422.76,15,10043,1117,90,0,0,590,0,19924,19131
7645,11/15/2019 13:00:00,2019-11-15 05:00:00,422.94,16,9568,1118,91,0,0,508,0,20191,19660
7646,11/15/2019 14:00:00,2019-11-15 06:00:00,429.29,14,9979,1120,91,0,0,392,0,21005,20964
7647,11/15/2019 15:00:00,2019-11-15 07:00:00,387.38,14,10043,1119,91,0,1421,409,0,22790,22950
7648,11/15/2019 16:00:00,2019-11-15 08:00:00,310.88,15,8808,1120,90,0,4082,653,0,23713,24141
7649,11/15/2019 17:00:00,2019-11-15 09:00:00,269.74,14,7941,1119,91,0,6045,558,0,23658,24072
7650,11/15/2019 18:00:00,2019-11-15 10:00:00,280.93,15,7948,1119,90,0,5397,477,0,23208,23795
7651,11/15/2019 19:00:00,2019-11-15 11:00:00,271.64,17,8141,1116,90,0,6309,389,0,22917,23479
7652,11/15/2019 20:00:00,2019-11-15 12:00:00,274.04,17,8190,1115,91,0,6137,435,0,23063,23208
7653,11/15/2019 21:00:00,2019-11-15 13:00:00,272.66,15,8105,1114,91,0,6197,393,0,23245,23238
7654,11/15/2019 22:00:00,2019-11-15 14:00:00,313.12,14,9301,1114,91,0,4708,282,0,23817,23495
7655,11/15/2019 23:00:00,2019-11-15 15:00:00,327.46,14,8986,1111,91,0,3736,288,0,24102,23693
7656,11/16/2019 00:00:00,2019-11-15 16:00:00,402.72,13,10636,1112,92,0,1063,362,0,24529,24279
7657,11/16/2019 01:00:00,2019-11-15 17:00:00,434.59,14,11630,1113,91,0,0,470,0,25632,25106
7658,11/16/2019 02:00:00,2019-11-15 18:00:00,424.16,12,11601,1113,90,0,0,799,0,27195,26897
7659,11/16/2019 03:00:00,2019-11-15 19:00:00,427.8,12,10674,1115,51,0,0,519,0,26851,26817
7660,11/16/2019 04:00:00,2019-11-15 20:00:00,438.1,13,11081,1113,91,0,0,293,0,26166,26049
7661,11/16/2019 05:00:00,2019-11-15 21:00:00,440.34,14,11300,1115,90,0,0,251,0,25372,25377
7662,11/16/2019 06:00:00,2019-11-15 22:00:00,434.79,14,10937,1118,90,0,0,368,0,24446,24450
7663,11/16/2019 07:00:00,2019-11-15 23:00:00,426.9,13,9647,1119,90,0,0,408,0,23035,23234
7664,11/16/2019 08:00:00,2019-11-16 00:00:00,427.87,15,9587,1120,91,0,0,374,0,21533,21679
7665,11/16/2019 09:00:00,2019-11-16 01:00:00,421.08,14,9040,1121,90,0,0,465,0,20653,20467
7666,11/16/2019 10:00:00,2019-11-16 02:00:00,421.18,13,8927,1119,91,0,0,445,0,20256,19651
7667,11/16/2019 11:00:00,2019-11-16 03:00:00,424.11,13,8969,1120,90,0,0,375,0,19668,19052
7668,11/16/2019 12:00:00,2019-11-16 04:00:00,426.36,14,8923,1120,91,0,0,312,0,19368,18745
7669,11/16/2019 13:00:00,2019-11-16 05:00:00,419.92,14,8865,1120,91,0,0,467,0,19314,18796
7670,11/16/2019 14:00:00,2019-11-16 06:00:00,424.03,14,9070,1120,90,0,0,394,0,19784,19263
7671,11/16/2019 15:00:00,2019-11-16 07:00:00,381.82,13,8704,1121,90,0,1324,299,0,20398,19840
7672,11/16/2019 16:00:00,2019-11-16 08:00:00,267.04,13,6692,1122,90,0,5405,185,0,20785,20027
7673,11/16/2019 17:00:00,2019-11-16 09:00:00,224.3,15,5739,1122,90,0,7140,252,0,20750,20088
7674,11/16/2019 18:00:00,2019-11-16 10:00:00,210.56,15,5211,1121,90,0,7416,273,0,20541,19828
7675,11/16/2019 19:00:00,2019-11-16 11:00:00,213.32,17,5392,1120,91,0,7345,396,0,20314,19558
7676,11/16/2019 20:00:00,2019-11-16 12:00:00,215.81,15,5592,1121,90,0,7487,362,0,20258,19495
7677,11/16/2019 21:00:00,2019-11-16 13:00:00,215.63,16,5439,1121,90,0,7382,260,0,20513,19726
7678,11/16/2019 22:00:00,2019-11-16 14:00:00,236.52,15,6429,1121,90,0,7206,194,0,21041,20243
7679,11/16/2019 23:00:00,2019-11-16 15:00:00,273.41,14,7270,1119,90,0,5571,195,0,21980,21081
7680,11/17/2019 00:00:00,2019-11-16 16:00:00,394.52,14,9555,1118,90,0,1273,179,0,22763,22209
7681,11/17/2019 01:00:00,2019-11-16 17:00:00,440.7,15,11159,1121,90,0,0,219,0,23899,23544
7682,11/17/2019 02:00:00,2019-11-16 18:00:00,439.59,13,11017,1120,90,0,0,234,0,25643,25458
7683,11/17/2019 03:00:00,2019-11-16 19:00:00,438.8,16,10501,1119,90,0,0,199,0,25443,25589
7684,11/17/2019 04:00:00,2019-11-16 20:00:00,436.65,15,10203,1119,90,0,0,221,0,24771,24803
7685,11/17/2019 05:00:00,2019-11-16 21:00:00,431.25,16,10095,1123,91,0,0,353,0,24011,23965
7686,11/17/2019 06:00:00,2019-11-16 22:00:00,426.5,17,9600,1123,91,0,0,412,0,23300,22989
7687,11/17/2019 07:00:00,2019-11-16 23:00:00,421.77,18,9153,1122,91,0,0,469,0,22251,21730
7688,11/17/2019 08:00:00,2019-11-17 00:00:00,416.14,16,8545,1125,91,0,0,504,0,21098,20695
7689,11/17/2019 09:00:00,2019-11-17 01:00:00,415.02,15,8475,1121,90,0,0,522,0,20127,19879
7690,11/17/2019 10:00:00,2019-11-17 02:00:00,414.4,16,8330,1122,91,0,0,511,0,19738,19190
7691,11/17/2019 11:00:00,2019-11-17 03:00:00,407.28,17,7740,1121,91,0,0,571,0,19290,18611
7692,11/17/2019 12:00:00,2019-11-17 04:00:00,408.16,17,7841,1122,90,0,0,569,0,19035,18338
7693,11/17/2019 13:00:00,2019-11-17 05:00:00,404.41,15,7679,1120,89,0,0,625,0,19033,18227
7694,11/17/2019 14:00:00,2019-11-17 06:00:00,406.11,16,7865,1117,90,0,0,628,0,19391,18480
7695,11/17/2019 15:00:00,2019-11-17 07:00:00,348.57,14,7089,1119,90,0,1417,680,0,19868,18738
7696,11/17/2019 16:00:00,2019-11-17 08:00:00,237.67,16,5754,1118,91,0,5802,567,0,19943,18733
7697,11/17/2019 17:00:00,2019-11-17 09:00:00,211.05,15,5569,1117,91,0,7699,509,0,19870,18658
7698,11/17/2019 18:00:00,2019-11-17 10:00:00,208.2,16,5586,1119,91,0,7962,533,0,19714,18540
7699,11/17/2019 19:00:00,2019-11-17 11:00:00,206.44,15,5372,1099,91,0,7923,410,0,19908,18619
7700,11/17/2019 20:00:00,2019-11-17 12:00:00,209.59,17,5511,1099,90,0,7915,380,0,20077,18899
7701,11/17/2019 21:00:00,2019-11-17 13:00:00,212.06,16,5631,1102,90,0,7946,330,0,20824,19553
7702,11/17/2019 22:00:00,2019-11-17 14:00:00,232.69,15,6594,1100,90,0,7690,257,0,21708,20442
7703,11/17/2019 23:00:00,2019-11-17 15:00:00,282.06,15,8225,1101,90,0,5816,278,0,22892,21590
7704,11/18/2019 00:00:00,2019-11-17 16:00:00,396.29,15,9895,1101,91,0,1291,208,0,24069,22905
7705,11/18/2019 01:00:00,2019-11-17 17:00:00,442.7,14,11428,1102,90,0,0,208,0,25276,24520
7706,11/18/2019 02:00:00,2019-11-17 18:00:00,443.9,16,11533,1100,91,0,0,188,0,27037,26774
7707,11/18/2019 03:00:00,2019-11-17 19:00:00,440.58,15,10950,1099,89,0,0,220,0,26702,26901
7708,11/18/2019 04:00:00,2019-11-17 20:00:00,436.76,16,10644,1098,46,0,0,273,0,25912,26058
7709,11/18/2019 05:00:00,2019-11-17 21:00:00,434.7,15,10283,1099,76,0,0,298,0,24979,25019
7710,11/18/2019 06:00:00,2019-11-17 22:00:00,429.62,15,9408,1101,90,0,0,320,0,23806,23762
7711,11/18/2019 07:00:00,2019-11-17 23:00:00,424.86,15,8578,1102,90,0,0,314,0,22211,22194
7712,11/18/2019 08:00:00,2019-11-18 00:00:00,424.13,16,8187,1102,91,0,0,271,0,20728,20692
7713,11/18/2019 09:00:00,2019-11-18 01:00:00,422.49,16,8037,1101,91,0,0,286,0,19786,19920
7714,11/18/2019 10:00:00,2019-11-18 02:00:00,424.71,18,8131,1103,90,0,0,249,0,19463,19298
7715,11/18/2019 11:00:00,2019-11-18 03:00:00,427.17,16,8240,1102,90,0,0,208,0,19142,18891
7716,11/18/2019 12:00:00,2019-11-18 04:00:00,433.78,16,8549,1101,90,0,0,99,0,19094,18879
7717,11/18/2019 13:00:00,2019-11-18 05:00:00,435.63,15,9257,1100,90,0,0,147,0,19737,19518
7718,11/18/2019 14:00:00,2019-11-18 06:00:00,437.99,15,9723,1101,90,0,0,144,0,21406,21085
7719,11/18/2019 15:00:00,2019-11-18 07:00:00,394.7,14,9782,1101,52,0,1415,92,0,23305,23239
7720,11/18/2019 16:00:00,2019-11-18 08:00:00,280.47,15,7779,1100,90,0,5782,54,0,24185,24066
7721,11/18/2019 17:00:00,2019-11-18 09:00:00,268.49,15,8158,1099,90,0,6940,65,0,23954,23619
7722,11/18/2019 18:00:00,2019-11-18 10:00:00,265.66,16,8336,1100,91,0,7281,111,0,24020,23436
7723,11/18/2019 19:00:00,2019-11-18 11:00:00,271.77,17,8663,1103,91,0,7157,95,0,24236,23432
7724,11/18/2019 20:00:00,2019-11-18 12:00:00,281.23,16,9059,1101,91,0,6813,102,0,24577,23642
7725,11/18/2019 21:00:00,2019-11-18 13:00:00,288.84,17,9547,1100,90,0,6681,102,0,25124,24129
7726,11/18/2019 22:00:00,2019-11-18 14:00:00,303.22,15,10520,1101,91,0,6419,89,0,26190,24988
7727,11/18/2019 23:00:00,2019-11-18 15:00:00,325.74,16,11107,1100,91,0,5314,79,0,27190,25970
7728,11/19/2019 00:00:00,2019-11-18 16:00:00,426.46,15,13431,1100,90,0,1033,71,0,27896,26989
7729,11/19/2019 01:00:00,2019-11-18 17:00:00,456.08,15,14657,1101,90,0,0,70,0,28464,28057
7730,11/19/2019 02:00:00,2019-11-18 18:00:00,454.36,15,14081,1100,91,0,0,87,0,29651,29960
7731,11/19/2019 03:00:00,2019-11-18 19:00:00,450.57,16,13463,1100,89,0,0,164,0,29085,29522
7732,11/19/2019 04:00:00,2019-11-18 20:00:00,448.48,16,12993,1101,91,0,0,190,0,28173,28354
7733,11/19/2019 05:00:00,2019-11-18 21:00:00,443.65,13,12434,1102,90,0,0,287,0,27031,27064
7734,11/19/2019 06:00:00,2019-11-18 22:00:00,435.93,14,11160,1104,91,0,0,377,0,25584,25712
7735,11/19/2019 07:00:00,2019-11-18 23:00:00,428.43,14,9813,1105,90,0,0,406,0,23763,23896
7736,11/19/2019 08:00:00,2019-11-19 00:00:00,420.9,14,9411,1105,90,0,0,548,0,22062,22331
7737,11/19/2019 09:00:00,2019-11-19 01:00:00,405.24,16,8628,1102,91,0,0,829,0,20899,20959
7738,11/19/2019 10:00:00,2019-11-19 02:00:00,391.27,16,8524,1104,91,0,0,1192,0,20095,20138
7739,11/19/2019 11:00:00,2019-11-19 03:00:00,375.75,15,8007,1104,90,0,0,1493,0,19639,19629
7740,11/19/2019 12:00:00,2019-11-19 04:00:00,374.62,16,7879,1104,90,0,0,1487,0,19481,19440
7741,11/19/2019 13:00:00,2019-11-19 05:00:00,393.76,15,8695,1104,90,0,0,1162,0,19955,19979
7742,11/19/2019 14:00:00,2019-11-19 06:00:00,408.78,14,10404,1103,90,0,0,1093,0,21560,21518
7743,11/19/2019 15:00:00,2019-11-19 07:00:00,371.23,15,10265,1104,91,0,1105,1372,0,23753,23654
7744,11/19/2019 16:00:00,2019-11-19 08:00:00,327.54,15,9856,1102,91,0,3034,1368,0,24601,24671
7745,11/19/2019 17:00:00,2019-11-19 09:00:00,291.72,14,9247,1102,90,0,4761,1390,0,24488,24745
7746,11/19/2019 18:00:00,2019-11-19 10:00:00,288.85,16,8804,1100,91,0,4376,1586,0,24389,24437
7747,11/19/2019 19:00:00,2019-11-19 11:00:00,275.29,15,8643,1102,91,0,5234,1523,0,24415,24422
7748,11/19/2019 20:00:00,2019-11-19 12:00:00,266.35,14,8527,1103,91,0,5294,1948,0,24427,24424
7749,11/19/2019 21:00:00,2019-11-19 13:00:00,267.28,13,8424,1104,91,0,5209,1867,0,24745,24625
7750,11/19/2019 22:00:00,2019-11-19 14:00:00,278.71,14,8833,1099,91,0,5053,1620,0,25354,25221
7751,11/19/2019 23:00:00,2019-11-19 15:00:00,309.76,13,9668,1100,91,0,3618,1656,0,25734,25821
7752,11/20/2019 00:00:00,2019-11-19 16:00:00,362.17,15,10456,1101,90,0,697,2172,0,26199,26497
7753,11/20/2019 01:00:00,2019-11-19 17:00:00,382.61,15,11526,1101,91,0,0,2316,0,27091,27554
7754,11/20/2019 02:00:00,2019-11-19 18:00:00,408.01,15,12337,1099,90,0,0,1522,0,28758,29427
7755,11/20/2019 03:00:00,2019-11-19 19:00:00,398.5,17,11863,1099,90,0,0,1782,0,28503,29063
7756,11/20/2019 04:00:00,2019-11-19 20:00:00,389.55,16,11400,1101,90,0,0,2007,0,27764,28134
7757,11/20/2019 05:00:00,2019-11-19 21:00:00,382.87,16,10353,1101,90,0,0,1968,0,26792,26986
7758,11/20/2019 06:00:00,2019-11-19 22:00:00,377.78,16,9965,1103,90,0,0,2035,0,25472,25561
7759,11/20/2019 07:00:00,2019-11-19 23:00:00,387.62,16,9597,1105,90,0,0,1588,0,23646,23645
7760,11/20/2019 08:00:00,2019-11-20 00:00:00,381.25,16,9106,1106,90,0,0,1656,0,22014,21995
7761,11/20/2019 09:00:00,2019-11-20 01:00:00,380.89,15,8708,1105,90,0,0,1550,0,20927,21160
7762,11/20/2019 10:00:00,2019-11-20 02:00:00,384.05,15,8599,1107,90,0,0,1420,0,20214,20372
7763,11/20/2019 11:00:00,2019-11-20 03:00:00,368.2,16,8395,1107,90,0,0,1850,0,19743,19885
7764,11/20/2019 12:00:00,2019-11-20 04:00:00,353.47,16,8100,1107,90,0,0,2225,0,19493,19742
7765,11/20/2019 13:00:00,2019-11-20 05:00:00,361.08,17,8625,1107,90,0,0,2169,0,20024,20217
7766,11/20/2019 14:00:00,2019-11-20 06:00:00,370.34,19,9757,1108,90,0,0,2238,0,21560,21733
7767,11/20/2019 15:00:00,2019-11-20 07:00:00,360.52,17,10021,1109,90,0,583,2177,0,23778,23916
7768,11/20/2019 16:00:00,2019-11-20 08:00:00,333.25,18,9658,1110,90,0,1612,2265,0,24819,25185
7769,11/20/2019 17:00:00,2019-11-20 09:00:00,310.34,18,9529,1109,90,0,2959,2124,0,24686,25215
7770,11/20/2019 18:00:00,2019-11-20 10:00:00,309.1,17,9373,1110,90,0,3028,2031,0,24553,24935
7771,11/20/2019 19:00:00,2019-11-20 11:00:00,288.45,20,9075,1111,84,0,3947,2170,0,24468,24567
7772,11/20/2019 20:00:00,2019-11-20 12:00:00,258.76,16,8416,1110,46,0,5225,2350,0,24308,24339
7773,11/20/2019 21:00:00,2019-11-20 13:00:00,291.27,15,9444,1111,46,0,4012,2151,0,24239,24207
7774,11/20/2019 22:00:00,2019-11-20 14:00:00,294.8,16,9629,1110,56,0,4017,2081,0,24670,24373
7775,11/20/2019 23:00:00,2019-11-20 15:00:00,337.9,16,10542,1110,65,0,2326,1800,0,25211,24633
7776,11/21/2019 00:00:00,2019-11-20 16:00:00,380.85,16,10829,1109,82,0,418,1789,0,25573,25276
7777,11/21/2019 01:00:00,2019-11-20 17:00:00,403.63,14,11950,1109,90,0,0,1594,0,26540,26478
7778,11/21/2019 02:00:00,2019-11-20 18:00:00,410.45,16,12243,1108,91,0,0,1404,0,28283,28371
7779,11/21/2019 03:00:00,2019-11-20 19:00:00,409.64,15,11845,1108,91,0,0,1353,0,28116,28238
7780,11/21/2019 04:00:00,2019-11-20 20:00:00,416.04,14,11667,1108,90,0,0,1091,0,27565,27620
7781,11/21/2019 05:00:00,2019-11-20 21:00:00,415.56,16,11299,1108,90,0,0,1042,0,26787,26684
7782,11/21/2019 06:00:00,2019-11-20 22:00:00,416.42,16,11089,1109,90,0,0,974,0,25633,25394
7783,11/21/2019 07:00:00,2019-11-20 23:00:00,422.61,16,10439,1108,90,0,0,669,0,23794,23616
7784,11/21/2019 08:00:00,2019-11-21 00:00:00,425.34,15,10114,1108,90,0,0,536,0,22088,22019
7785,11/21/2019 09:00:00,2019-11-21 01:00:00,419.43,16,9056,1107,90,0,0,527,0,21016,21262
7786,11/21/2019 10:00:00,2019-11-21 02:00:00,421.96,15,8902,1108,90,0,0,433,0,20290,20506
7787,11/21/2019 11:00:00,2019-11-21 03:00:00,421.24,16,8941,1109,90,0,0,458,0,19851,20020
7788,11/21/2019 12:00:00,2019-11-21 04:00:00,427.35,20,9360,1109,90,0,0,369,0,19765,19847
7789,11/21/2019 13:00:00,2019-11-21 05:00:00,428.05,17,9610,1110,90,0,0,384,0,20335,20449
7790,11/21/2019 14:00:00,2019-11-21 06:00:00,435.67,15,10525,1109,90,0,0,299,0,21819,21973
7791,11/21/2019 15:00:00,2019-11-21 07:00:00,421.45,16,11505,1108,90,0,571,358,0,24093,24298
7792,11/21/2019 16:00:00,2019-11-21 08:00:00,346.01,14,10347,1108,91,0,3546,259,0,25006,25442
7793,11/21/2019 17:00:00,2019-11-21 09:00:00,297.19,15,8956,1108,91,0,5486,235,0,24497,25259
7794,11/21/2019 18:00:00,2019-11-21 10:00:00,288.38,16,8847,1108,90,0,5989,220,0,23705,24747
7795,11/21/2019 19:00:00,2019-11-21 11:00:00,282.62,13,8831,1106,90,0,6402,187,0,23276,24307
7796,11/21/2019 20:00:00,2019-11-21 12:00:00,296.26,13,9264,1108,91,0,5800,216,0,23056,23986
7797,11/21/2019 21:00:00,2019-11-21 13:00:00,268.84,13,8597,1107,91,0,7179,201,0,23273,23904
7798,11/21/2019 22:00:00,2019-11-21 14:00:00,306.91,14,9409,1108,91,0,5213,233,0,23638,24169
7799,11/21/2019 23:00:00,2019-11-21 15:00:00,339.38,15,10545,1107,91,0,3989,265,0,23800,24679
7800,11/22/2019 00:00:00,2019-11-21 16:00:00,419.39,13,12149,1106,91,0,955,186,0,24775,25228
7801,11/22/2019 01:00:00,2019-11-21 17:00:00,450.78,14,13993,1107,90,0,0,196,0,26198,26404
7802,11/22/2019 02:00:00,2019-11-21 18:00:00,453.18,14,13862,1107,91,0,0,102,0,28075,28575
7803,11/22/2019 03:00:00,2019-11-21 19:00:00,453.14,15,13619,1107,91,0,0,84,0,27992,28603
7804,11/22/2019 04:00:00,2019-11-21 20:00:00,452.56,15,13252,1107,90,0,0,72,0,27460,27922
7805,11/22/2019 05:00:00,2019-11-21 21:00:00,451.15,16,12659,1107,90,0,0,67,0,26746,26992
7806,11/22/2019 06:00:00,2019-11-21 22:00:00,447.97,15,12234,1106,91,0,0,128,0,25641,25696
7807,11/22/2019 07:00:00,2019-11-21 23:00:00,446.91,14,11487,1107,90,0,0,85,0,23876,23889
7808,11/22/2019 08:00:00,2019-11-22 00:00:00,443.25,14,10312,1107,90,0,0,66,0,22245,22260
7809,11/22/2019 09:00:00,2019-11-22 01:00:00,439.92,14,9395,1105,90,0,0,51,0,21263,20957
7810,11/22/2019 10:00:00,2019-11-22 02:00:00,439.08,15,9320,1108,90,0,0,61,0,20535,20225
7811,11/22/2019 11:00:00,2019-11-22 03:00:00,441.81,15,9698,1108,90,0,0,36,0,20304,19762
7812,11/22/2019 12:00:00,2019-11-22 04:00:00,443.09,15,9776,1107,90,0,0,13,0,20366,19689
7813,11/22/2019 13:00:00,2019-11-22 05:00:00,443.34,15,9963,1105,90,0,0,29,0,20705,20294
7814,11/22/2019 14:00:00,2019-11-22 06:00:00,448.63,15,11318,1105,91,0,0,22,0,22053,21774
7815,11/22/2019 15:00:00,2019-11-22 07:00:00,423.15,15,11677,1107,89,0,896,31,0,24392,24050
7816,11/22/2019 16:00:00,2019-11-22 08:00:00,333.14,12,9758,1106,90,0,4133,59,0,25008,25013
7817,11/22/2019 17:00:00,2019-11-22 09:00:00,285.84,14,8583,1105,90,0,5924,230,0,24277,24898
7818,11/22/2019 18:00:00,2019-11-22 10:00:00,275.02,14,8263,1100,90,0,6329,275,0,23588,24378
7819,11/22/2019 19:00:00,2019-11-22 11:00:00,268.77,14,8489,1100,90,0,6916,349,0,23092,23792
7820,11/22/2019 20:00:00,2019-11-22 12:00:00,277.88,15,8516,1101,91,0,6286,344,0,22954,23329
7821,11/22/2019 21:00:00,2019-11-22 13:00:00,269.71,16,8597,1105,91,0,7021,289,0,22923,23106
7822,11/22/2019 22:00:00,2019-11-22 14:00:00,283.66,16,8647,1105,90,0,6117,241,0,23395,23303
7823,11/22/2019 23:00:00,2019-11-22 15:00:00,312.87,14,8750,1104,91,0,4384,269,0,23598,23660
7824,11/23/2019 00:00:00,2019-11-22 16:00:00,413.35,14,10560,1105,91,0,852,197,0,24608,24256
7825,11/23/2019 01:00:00,2019-11-22 17:00:00,450.1,13,12464,1106,90,0,0,81,0,26131,25417
7826,11/23/2019 02:00:00,2019-11-22 18:00:00,449.44,13,12273,1106,90,0,0,84,0,27846,27720
7827,11/23/2019 03:00:00,2019-11-22 19:00:00,443.2,13,11660,1104,91,0,0,216,0,27518,27590
7828,11/23/2019 04:00:00,2019-11-22 20:00:00,436.47,14,11251,1105,90,0,0,371,0,26792,26842
7829,11/23/2019 05:00:00,2019-11-22 21:00:00,436.96,15,10828,1110,91,0,0,300,0,26071,25910
7830,11/23/2019 06:00:00,2019-11-22 22:00:00,437.76,16,10712,1114,90,0,0,259,0,25107,24950
7831,11/23/2019 07:00:00,2019-11-22 23:00:00,431.06,15,9660,1114,90,0,0,305,0,23666,23530
7832,11/23/2019 08:00:00,2019-11-23 00:00:00,426.61,14,9206,1111,89,0,0,357,0,22239,22078
7833,11/23/2019 09:00:00,2019-11-23 01:00:00,421.34,16,8301,1112,91,0,0,346,0,21267,20600
7834,11/23/2019 10:00:00,2019-11-23 02:00:00,418.44,16,7956,1111,90,0,0,356,0,20508,19809
7835,11/23/2019 11:00:00,2019-11-23 03:00:00,414.57,15,7745,1114,90,0,0,404,0,19961,19276
7836,11/23/2019 12:00:00,2019-11-23 04:00:00,418.15,16,8023,1115,89,0,0,370,0,19747,19069
7837,11/23/2019 13:00:00,2019-11-23 05:00:00,418.62,16,8277,1118,90,0,0,401,0,19932,19177
7838,11/23/2019 14:00:00,2019-11-23 06:00:00,419.92,16,8338,1119,90,0,0,379,0,20502,19844
7839,11/23/2019 15:00:00,2019-11-23 07:00:00,385.86,16,8067,1119,90,0,914,376,0,21396,20703
7840,11/23/2019 16:00:00,2019-11-23 08:00:00,292.19,17,7082,1119,89,0,4085,421,0,21604,20942
7841,11/23/2019 17:00:00,2019-11-23 09:00:00,221.82,16,5410,1118,48,0,6399,545,0,21408,20912
7842,11/23/2019 18:00:00,2019-11-23 10:00:00,212.96,15,5101,1119,90,0,6594,640,0,20977,20496
7843,11/23/2019 19:00:00,2019-11-23 11:00:00,207.75,16,4916,1117,90,0,6578,752,0,20455,19971
7844,11/23/2019 20:00:00,2019-11-23 12:00:00,211.66,14,5165,1117,90,0,6519,878,0,20206,19562
7845,11/23/2019 21:00:00,2019-11-23 13:00:00,221.25,15,5652,1116,90,0,6531,865,0,20625,19496
7846,11/23/2019 22:00:00,2019-11-23 14:00:00,228.53,16,5869,1119,90,0,6248,887,0,20731,19728
7847,11/23/2019 23:00:00,2019-11-23 15:00:00,252.07,15,6049,1118,91,0,4924,813,0,21133,20351
7848,11/24/2019 00:00:00,2019-11-23 16:00:00,370.57,15,7893,1119,90,0,1126,575,0,22170,21350
7849,11/24/2019 01:00:00,2019-11-23 17:00:00,417.6,14,9279,1119,90,0,140,473,0,23863,22853
7850,11/24/2019 02:00:00,2019-11-23 18:00:00,413.85,14,9118,1120,90,0,141,544,0,25822,25467
7851,11/24/2019 03:00:00,2019-11-23 19:00:00,418.35,14,8893,1120,90,0,0,512,0,25729,25627
7852,11/24/2019 04:00:00,2019-11-23 20:00:00,417.75,13,8571,1119,91,0,0,471,0,25308,25075
7853,11/24/2019 05:00:00,2019-11-23 21:00:00,417.53,15,8583,1119,90,0,0,480,0,24692,24321
7854,11/24/2019 06:00:00,2019-11-23 22:00:00,415.64,16,8267,1118,90,0,0,472,0,23878,23512
7855,11/24/2019 07:00:00,2019-11-23 23:00:00,411.49,17,7604,1119,91,0,0,446,0,22636,22340
7856,11/24/2019 08:00:00,2019-11-24 00:00:00,407.67,17,7133,1119,90,0,0,437,0,21327,21175
7857,11/24/2019 09:00:00,2019-11-24 01:00:00,413.56,14,7366,1117,91,0,0,352,0,20772,20328
7858,11/24/2019 10:00:00,2019-11-24 02:00:00,415.52,14,7218,1118,90,0,0,280,0,20361,19581
7859,11/24/2019 11:00:00,2019-11-24 03:00:00,413.38,15,7117,1118,90,0,0,308,0,19872,19059
7860,11/24/2019 12:00:00,2019-11-24 04:00:00,409.85,16,6983,1119,89,0,0,357,0,19674,18846
7861,11/24/2019 13:00:00,2019-11-24 05:00:00,411.82,16,6929,1118,90,0,0,306,0,19752,18937
7862,11/24/2019 14:00:00,2019-11-24 06:00:00,413.56,15,6969,1120,90,0,0,274,0,20137,19337
7863,11/24/2019 15:00:00,2019-11-24 07:00:00,377.4,15,6817,1120,91,0,917,232,0,20558,19924
7864,11/24/2019 16:00:00,2019-11-24 08:00:00,250.76,15,5405,1120,91,0,5027,151,0,20681,19973
