UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_solar_production_forecast,avg_wind_production_forecast
2020-06-12 19:00:00,16,3733,2129,89,1278,10867,2547,0,11069.67,2013.59
2020-06-12 20:00:00,15,3738,2130,89,1278,10988,2866,0,10930.43,2295.54
2020-06-12 21:00:00,15,3655,2131,87,1278,11127,2930,0,10670.12,2582.02
2020-06-12 22:00:00,16,4034,2133,89,1278,10527,3320,0,10180.7,2821.94
2020-06-12 23:00:00,16,4204,2132,89,1278,9606,3290,0,9484.97,2941.88
2020-06-13 00:00:00,12,5228,2130,89,1278,8954,3511,0,8077.84,3018.22
2020-06-13 01:00:00,13,6281,2226,89,1278,6692,3889,0,4804.72,3188.54
2020-06-13 02:00:00,11,6883,2260,89,1278,2320,4881,0,1220.52,3495.95
2020-06-13 03:00:00,11,8082,2267,89,1278,34,4507,0,21.74,3865.71
2020-06-13 04:00:00,13,8148,2267,89,1278,0,4653,0,0.83,4107.09
2020-06-13 05:00:00,12,7212,2267,89,1278,0,4462,0,0,4176
2020-06-13 06:00:00,12,5793,2268,89,1278,0,4408,0,0,4179.63
2020-06-13 07:00:00,12,4167,2266,90,1278,0,4756,0,0,4239.95
2020-06-13 08:00:00,13,3311,2263,90,1278,0,4437,0,0,4214.48
2020-06-13 09:00:00,13,2591,2263,89,1278,0,4079,0,0,4161.09
2020-06-13 10:00:00,13,2626,2263,89,1278,0,4189,0,0,4088.84
2020-06-13 11:00:00,13,2094,2263,90,1278,0,4129,0,0,4001.86
2020-06-13 12:00:00,15,2185,2264,89,1278,0,3494,0,98.12,3883.91
2020-06-13 13:00:00,17,2406,2267,90,1278,542,3025,0,2444.23,3745.67
2020-06-13 14:00:00,16,2697,2267,89,1278,3786,3084,0,6699.47,3607.53
2020-06-13 15:00:00,18,2981,2267,89,1278,6308,3371,0,8981.15,3565.55
2020-06-13 16:00:00,20,2814,2269,90,1278,7590,3635,0,10050.99,3607.01
2020-06-13 17:00:00,16,3097,2271,89,1278,7083,3878,0,10830.17,3644.58
2020-06-13 18:00:00,16,2970,2270,89,1278,7547,4172,0,11189.21,3680.99
2020-06-13 19:00:00,16,2996,2272,89,1278,7119,3982,0,11291.9,3715.65
2020-06-13 20:00:00,19,2694,2269,89,1278,7426,4196,0,11279.19,3748.24
2020-06-13 21:00:00,17,2683,2269,90,1278,7852,4200,0,11132.76,3845.1
2020-06-13 22:00:00,17,2656,2270,89,1278,8544,4262,0,10642.21,3995.63
2020-06-13 23:00:00,18,2823,2269,89,1278,8965,4398,0,9844.6,4109.77
2020-06-14 00:00:00,22,2897,2270,89,1278,8648,4325,0,8458.47,4172.09
2020-06-14 01:00:00,21,3158,2272,89,1278,7111,4453,0,5270.28,4184.46
2020-06-14 02:00:00,23,4669,2272,89,1278,2572,4393,0,1291.66,4183.69
2020-06-14 03:00:00,23,6247,2271,90,1278,40,3846,0,101.77,4166.72
2020-06-14 04:00:00,22,6010,2268,89,1278,0,3993,0,0,4138.42
2020-06-14 05:00:00,22,4960,2268,90,1278,0,4155,0,0,4116.31
2020-06-14 06:00:00,23,3857,2267,90,1278,0,4178,0,0,4073.42
2020-06-14 07:00:00,21,3275,2266,89,1278,0,4176,0,0,3869.55
2020-06-14 08:00:00,21,2643,2266,90,1278,0,4283,0,0,3846.42
2020-06-14 09:00:00,19,2200,2268,90,1278,0,4144,0,0,3774.05
2020-06-14 10:00:00,18,2257,2268,90,1278,0,4173,0,0,3652.04
2020-06-14 11:00:00,19,2220,2267,89,1278,0,4199,0,0,3470
2020-06-14 12:00:00,18,2237,2269,90,1278,0,4030,0,100.97,3222.19
2020-06-14 13:00:00,18,2696,2271,89,1278,548,3741,0,2466.26,2857.08
2020-06-14 14:00:00,16,2736,2273,89,1278,3141,3089,0,6714.95,2272.27
2020-06-14 15:00:00,10,2814,2271,89,1278,4789,2120,0,9039.13,1571.12
2020-06-14 16:00:00,11,2903,2271,89,1278,4542,2171,0,10078.22,937.46
2020-06-14 17:00:00,11,2921,2273,89,1278,6544,1548,0,10926.51,496.2
2020-06-14 18:00:00,12,2714,2270,89,1278,7718,848,0,11336.47,296.31
2020-06-14 19:00:00,12,2701,2271,89,1278,8419,641,0,11375.14,255.35
2020-06-14 20:00:00,12,2731,2271,89,1278,8803,896,0,11320.14,312.65
2020-06-14 21:00:00,12,2768,2272,89,1278,9349,1383,0,11183.14,493.82
2020-06-14 22:00:00,11,3183,2273,89,1278,9971,1954,0,10716.71,882.41
2020-06-14 23:00:00,12,3322,2274,89,1278,10123,2058,0,9905.5,1500.22
2020-06-15 00:00:00,12,3773,2273,88,1278,9284,3145,0,8497.82,2240.52
2020-06-15 01:00:00,13,4610,2274,89,1278,7254,4070,0,5302.68,2880.89
2020-06-15 02:00:00,13,6992,2274,88,1278,2629,4341,0,1313.9,3272.2
2020-06-15 03:00:00,13,7922,2275,89,1278,36,4417,0,97.48,3449.72
2020-06-15 04:00:00,13,7742,2275,89,1278,0,4262,0,0,3467.98
2020-06-15 05:00:00,17,6951,2269,89,1278,0,4220,0,0,3363.72
2020-06-15 06:00:00,16,5750,2271,89,1278,0,4244,0,0,3217.98
2020-06-15 07:00:00,18,4786,2271,89,1278,0,4059,0,0,3590.25
2020-06-15 08:00:00,18,3922,2270,89,1278,0,3885,0,0,3519.35
2020-06-15 09:00:00,18,3402,2269,89,1278,0,3883,0,0,3416.82
2020-06-15 10:00:00,18,3347,2270,88,1278,0,3800,0,0,3265.08
2020-06-15 11:00:00,19,3321,2272,89,1278,0,3521,0,0,3072.41
2020-06-15 12:00:00,18,3606,2273,89,1278,0,3123,0,104.69,2817.68
2020-06-15 13:00:00,18,3717,2273,89,1278,500,2990,0,2538.09,2432.28
2020-06-15 14:00:00,16,3052,2274,88,1278,4690,2425,0,6851.25,1964.53
2020-06-15 15:00:00,18,2902,2272,89,1278,8617,2245,0,9166.92,1596.74
2020-06-15 16:00:00,16,3278,2271,89,1278,10034,1886,0,10209.35,1371.73
2020-06-15 17:00:00,15,3080,2271,88,1278,10665,1788,0,10901.46,1283.29
2020-06-15 18:00:00,16,3135,2270,89,1278,11040,1750,0,11077.9,1295.74
2020-06-15 19:00:00,14,3227,2271,89,1278,11211,2023,0,11047.25,1433.62
2020-06-15 20:00:00,15,3316,2271,88,1278,11145,2239,0,10998.26,1739.61
2020-06-15 21:00:00,14,4193,2269,89,1278,11061,2312,0,10755.03,2219.99
2020-06-15 22:00:00,15,4621,2272,89,1278,10581,2906,0,10103.59,2796.26
2020-06-15 23:00:00,14,5547,2272,88,1278,9360,3932,0,9156.04,3283.04
2020-06-16 00:00:00,14,6427,2273,88,1278,8134,4147,0,7642.65,3592.97
2020-06-16 01:00:00,15,7441,2273,89,1278,4918,4171,0,4631.6,3842.58
2020-06-16 02:00:00,14,8703,2274,88,1278,1594,4607,0,1107.42,3972.56
2020-06-16 03:00:00,14,9167,2274,88,1278,126,4311,0,82.56,3982.34
2020-06-16 04:00:00,15,8876,2276,89,1278,0,4597,0,0,3958.45
2020-06-16 05:00:00,15,8330,2274,89,1278,0,4785,0,0,3934.94
2020-06-16 06:00:00,15,6790,2278,88,1278,0,4543,0,0,3915.1
2020-06-16 07:00:00,14,5832,2273,88,1278,0,4360,0,0,3932.89
2020-06-16 08:00:00,15,4703,2270,88,1278,0,4095,0,0,3852.41
2020-06-16 09:00:00,14,3870,2271,89,1278,0,3837,0,0,3795.69
2020-06-16 10:00:00,14,3409,2274,89,1278,0,3843,0,0,3733.01
2020-06-16 11:00:00,15,3257,2273,90,1278,0,3505,0,0,3627.59
2020-06-16 12:00:00,15,3612,2272,90,1278,0,2965,0,100.49,3468.29
2020-06-16 13:00:00,15,4541,2272,90,1278,518,2963,0,2503.28,3263.41
2020-06-16 14:00:00,15,3752,2275,89,1278,4794,3389,0,6773.26,3050.06
2020-06-16 15:00:00,14,2726,2273,89,1278,8752,3546,0,9150.33,2926.91
2020-06-16 16:00:00,12,2763,2273,89,1278,10047,3308,0,10253.55,2886.47
2020-06-16 17:00:00,14,2619,2272,89,1278,10504,3029,0,10987.05,2882.27
2020-06-16 18:00:00,13,2726,2272,88,1278,10971,2812,0,11289.34,2956.96
2020-06-16 19:00:00,14,2649,2271,89,1278,10500,3428,0,11329.18,3120.1
2020-06-16 20:00:00,14,2626,2271,89,1278,9520,3927,0,11325.69,3323.34
2020-06-16 21:00:00,14,2859,2270,89,1278,10340,4131,0,11181.77,3531.13
2020-06-16 22:00:00,14,3531,2274,89,1278,10102,4075,0,10721.27,3708.55
2020-06-16 23:00:00,15,3804,2272,89,1278,10071,4192,0,9941.96,3852.24
2020-06-17 00:00:00,14,4614,2273,89,1278,9557,4305,0,8551.17,3981.65
2020-06-17 01:00:00,16,5232,2273,89,1278,7311,4288,0,5352.19,4054.28
2020-06-17 02:00:00,14,7571,2273,89,1278,2814,3800,0,1332.35,4045.87
2020-06-17 03:00:00,16,8998,2273,90,1278,87,3415,0,93.77,3999.16
2020-06-17 04:00:00,16,8875,2275,89,1278,11,3523,0,0,3917.45
2020-06-17 05:00:00,15,7888,2272,88,1278,0,3395,0,0,3790.06
2020-06-17 06:00:00,15,6581,2273,88,1278,0,3278,0,0,3623.16
2020-06-17 07:00:00,16,5048,2272,89,1278,0,3448,0,0,3498.33
2020-06-17 08:00:00,15,4098,2273,89,1278,0,3358,0,0,3417.32
2020-06-17 09:00:00,16,3374,2271,89,1278,0,3336,0,0,3423.77
2020-06-17 10:00:00,16,2944,2271,89,1278,0,3639,0,0,3476.35
2020-06-17 11:00:00,16,2715,2271,89,1278,0,4241,0,0,3444.32
2020-06-17 12:00:00,19,3002,2270,89,1278,0,4654,0,102.58,3246.09
2020-06-17 13:00:00,18,3405,2270,89,1278,479,4719,0,2594.66,2932.77
2020-06-17 14:00:00,18,2620,2273,88,1278,4675,4224,0,7039.89,2535.55
2020-06-17 15:00:00,17,2847,2271,89,1278,7845,3520,0,9422.25,2081.17
2020-06-17 16:00:00,17,2794,2271,88,1278,9700,2719,0,10497.89,1645.75
2020-06-17 17:00:00,17,2639,2272,89,1278,10800,2127,0,11236.92,1362.94
2020-06-17 18:00:00,17,2617,2270,89,1278,11225,1686,0,11503.82,1248.69
2020-06-17 19:00:00,17,2694,2267,89,1278,11303,1614,0,11532.01,1191.05
2020-06-17 20:00:00,18,3229,2271,89,1278,11327,1616,0,11517.84,1131.53
2020-06-17 21:00:00,18,3688,2271,89,1278,11165,1704,0,11364.77,1096.01
2020-06-17 22:00:00,18,4591,2270,89,1278,10926,1679,0,10889.19,1095.97
2020-06-17 23:00:00,18,5430,2269,89,1278,10358,1760,0,10080.86,1158.28
2020-06-18 00:00:00,17,6235,2269,89,1278,9423,2242,0,8689.14,1394.09
2020-06-18 01:00:00,18,6804,2269,89,1278,7216,2861,0,5479.34,1824.03
2020-06-18 02:00:00,15,9099,2270,89,1278,2715,3075,0,1367.43,2321.68
2020-06-18 03:00:00,15,10319,2270,89,1278,161,3334,0,92.26,2673
2020-06-18 04:00:00,17,9858,2270,88,1278,0,3289,0,0,2787.69
2020-06-18 05:00:00,17,8532,2270,90,1278,0,3124,0,0,2708.15
2020-06-18 06:00:00,16,7439,2272,90,1278,0,2889,0,0,2474.8
2020-06-18 07:00:00,16,6388,2272,89,1278,0,2909,0,0,2558.97
2020-06-18 08:00:00,17,5523,2269,89,1278,0,3057,0,0,2311.31
2020-06-18 09:00:00,17,4842,2268,89,1278,0,2720,0,0,2021.19
2020-06-18 10:00:00,19,4464,2267,88,1278,0,2584,0,0,1735.15
2020-06-18 11:00:00,19,4488,2268,89,1278,0,2252,0,0,1484.4
2020-06-18 12:00:00,18,4967,2267,88,1278,0,1630,0,107.3,1244.93
2020-06-18 13:00:00,17,5698,2267,88,1278,475,1328,0,2621.12,991.52
2020-06-18 14:00:00,15,4660,2269,86,1278,4438,976,0,7072.54,732.35
2020-06-18 15:00:00,18,3970,2266,86,1278,8343,901,0,9445.95,540.97
2020-06-18 16:00:00,16,3875,2266,87,1278,9790,902,0,10488.32,451.47
2020-06-18 17:00:00,16,4003,2267,88,1278,10642,798,0,11193.75,412.98
2020-06-18 18:00:00,17,3919,2264,87,1278,11048,766,0,11464.3,381.79
2020-06-18 19:00:00,17,4541,2265,86,1278,11215,688,0,11493.87,341.98
2020-06-18 20:00:00,17,5111,2266,84,1278,11232,558,0,11473.32,328.92
2020-06-18 21:00:00,17,6107,2265,84,1278,11139,557,0,11294.95,405.02
2020-06-18 22:00:00,17,7017,2263,83,1278,10841,731,0,10742.68,632
2020-06-18 23:00:00,17,7416,2263,84,1278,10257,1278,0,9875.05,1082.81
2020-06-19 00:00:00,18,8530,2261,84,1278,9330,2012,0,8462.94,1669.39
2020-06-19 01:00:00,17,9539,2262,84,1278,7111,2626,0,5336.88,2219.24
2020-06-19 02:00:00,18,11620,2263,84,1278,2707,2818,0,1325.45,2639.9
2020-06-19 03:00:00,16,12794,2265,84,1278,71,3192,0,89.5,2898.87
2020-06-19 04:00:00,16,11966,2265,84,1278,0,3487,0,0,3026.28
2020-06-19 05:00:00,18,11157,2264,84,1278,0,3523,0,0,3047.39
2020-06-19 06:00:00,16,9099,2264,84,1278,0,3631,0,0,2970.36
2020-06-19 07:00:00,16,7133,2265,84,1278,0,3405,0,0,2788.13
2020-06-19 08:00:00,17,5670,2265,84,1278,0,3256,0,0,2540.7
2020-06-19 09:00:00,18,4973,2265,84,1278,0,3160,0,0,2396.84
2020-06-19 10:00:00,16,4733,2266,84,1278,0,3207,0,0,2276.49
2020-06-19 11:00:00,17,4799,2265,84,1278,0,2908,0,0,2108.95
2020-06-19 12:00:00,18,5080,2264,83,1278,0,2874,0,104.29,1848.65
2020-06-19 13:00:00,17,5042,2263,84,1278,455,2359,0,2592.53,1649.48
2020-06-19 14:00:00,16,4340,2266,84,1278,4496,1741,0,6966.23,1219.62
2020-06-19 15:00:00,19,3409,2266,84,1278,8226,1345,0,9291,814.8
2020-06-19 16:00:00,16,3674,2268,84,1278,9668,987,0,10304.41,594.5
2020-06-19 17:00:00,14,3938,2268,84,1278,10574,642,0,10994.31,522.87
2020-06-19 18:00:00,15,3967,2266,84,1278,11020,547,0,11185.77,525.13
2020-06-19 19:00:00,16,4232,2262,84,1278,11169,498,0,11167.16,606.74
2020-06-19 20:00:00,15,4433,2260,84,1278,11176,491,0,11100.03,710.41
2020-06-19 21:00:00,17,5104,2260,84,1278,10993,626,0,10903.32,870.98
2020-06-19 22:00:00,17,5771,2259,84,1278,10802,876,0,10355.06,1231.23
2020-06-19 23:00:00,17,7027,2262,84,1278,10275,1270,0,9489.11,1848.16
2020-06-20 00:00:00,17,8622,2261,84,1278,9310,1926,0,8019.06,2379.21
2020-06-20 01:00:00,16,9310,2260,84,1278,7047,2744,0,5083.38,2731.39
2020-06-20 02:00:00,16,10667,2260,84,1278,2775,3029,0,1274.79,2975.47
2020-06-20 03:00:00,15,11338,2263,84,1278,44,3646,0,88.68,3196.62
2020-06-20 04:00:00,15,10745,2264,84,1278,0,3971,0,1.6,3324.29
2020-06-20 05:00:00,15,10074,2264,84,1278,0,4116,0,0,3443.51
2020-06-20 06:00:00,17,7472,2266,84,1278,0,4043,0,0,3428.89
2020-06-20 07:00:00,16,5519,2265,84,1278,0,4207,0,0,3379.49
2020-06-20 08:00:00,16,4802,2264,84,1278,0,4003,0,0,3283.92
2020-06-20 09:00:00,17,3617,2262,84,1278,0,3902,0,0,3154.65
2020-06-20 10:00:00,16,2981,2262,85,1278,0,3795,0,0,3031.92
2020-06-20 11:00:00,17,2934,2262,84,1278,0,3548,0,0,2859.41
2020-06-20 12:00:00,16,3045,2262,84,1278,0,3301,0,92.9,2534.47
2020-06-20 13:00:00,16,3004,2264,84,1278,484,3133,0,2493.53,2140.81
2020-06-20 14:00:00,16,2652,2265,84,1278,4407,2657,0,6890.11,1723.28
2020-06-20 15:00:00,15,2783,2265,84,1278,8172,2442,0,9318.03,1321.37
2020-06-20 16:00:00,16,2651,2262,84,1278,9767,2168,0,10389.56,1053.97
2020-06-20 17:00:00,17,2796,2261,84,1278,10427,1511,0,11087.34,938.31
2020-06-20 18:00:00,17,2782,2261,84,1278,10863,1338,0,11344.33,955.23
2020-06-20 19:00:00,14,3000,2261,84,1278,11046,1315,0,11347.45,1072.62
2020-06-20 20:00:00,15,3146,2262,83,1278,11050,1140,0,11328.93,1333.59
2020-06-20 21:00:00,15,2863,2263,83,1278,10954,1245,0,11169.09,1800.43
2020-06-20 22:00:00,14,3317,2263,83,1278,10616,1827,0,10654.77,2363.58
2020-06-20 23:00:00,13,3748,2263,83,1278,10138,2404,0,9797.24,2827.39
2020-06-21 00:00:00,16,4845,2263,84,1278,9148,3150,0,8362.73,3158.88
2020-06-21 01:00:00,15,6355,2264,83,1278,6968,3797,0,5296.41,3403.06
2020-06-21 02:00:00,16,8613,2258,84,1278,2641,4027,0,1319.15,3501.14
2020-06-21 03:00:00,16,9314,2257,84,1278,50,4335,0,63.93,3575.61
2020-06-21 04:00:00,16,8598,2261,84,1278,0,4427,0,1.49,3639.19
2020-06-21 05:00:00,17,7483,2260,84,1278,0,4460,0,0,3733.8
2020-06-21 06:00:00,17,5966,2263,84,1278,0,4289,0,0,3750.37
2020-06-21 07:00:00,17,5371,2261,84,1278,0,4333,0,0,3574.1
2020-06-21 08:00:00,17,4991,2262,84,1278,0,4136,0,0,3505.72
2020-06-21 09:00:00,17,4418,2261,84,1278,0,3904,0,0,3444.42
2020-06-21 10:00:00,16,4063,2261,85,1278,0,3804,0,0,3342.79
2020-06-21 11:00:00,16,4048,2260,84,1278,0,3639,0,0,3203.49
2020-06-21 12:00:00,17,3686,2261,84,1278,0,3588,0,86.02,2962.22
2020-06-21 13:00:00,17,3628,2261,46,1278,446,3395,0,2446,2722.39
2020-06-21 14:00:00,16,3253,2262,46,1278,3697,2691,0,6792.44,2344.05
2020-06-21 15:00:00,16,3143,2259,46,1278,5891,2263,0,9180.59,1950.85
2020-06-21 16:00:00,17,3182,2259,46,1278,8316,1685,0,10251.36,1664.02
2020-06-21 17:00:00,16,3154,2259,46,1278,10223,1297,0,10909.93,1521.52
2020-06-21 18:00:00,14,3173,2261,46,1278,10967,960,0,11231.85,1582.01
2020-06-21 19:00:00,11,3605,2260,46,1278,11136,891,0,11275.81,1740.82
2020-06-21 20:00:00,10,3612,2259,46,1278,11156,1298,0,11253.39,2052.16
2020-06-21 21:00:00,10,3916,2259,46,1278,11029,1927,0,11079.96,2520.31
2020-06-21 22:00:00,9,4433,2260,46,1278,10724,2713,0,10572.9,2905.37
2020-06-21 23:00:00,8,4757,2260,46,1278,10132,3281,0,9742.31,3286.95
2020-06-22 00:00:00,8,6094,2261,46,1278,9164,3600,0,8317.43,3517.63
2020-06-22 01:00:00,8,7795,2257,46,1278,7042,3687,0,5221.75,3614.32
2020-06-22 02:00:00,9,10137,2258,46,1278,2750,3794,0,1288.77,3544.45
2020-06-22 03:00:00,10,10997,2258,46,1278,44,3568,0,49.24,3587.98
2020-06-22 04:00:00,8,10941,2259,46,1278,0,3894,0,1.43,3645
2020-06-22 05:00:00,8,9734,2260,46,1278,0,3649,0,0,3672.11
2020-06-22 06:00:00,8,8001,2260,46,1278,0,3842,0,0,3635.22
2020-06-22 07:00:00,8,6141,2260,46,1278,0,4118,0,0,3655.53
2020-06-22 08:00:00,8,5239,2259,46,1278,0,3940,0,0,3522.98
2020-06-22 09:00:00,9,4840,2259,46,1278,0,3763,0,0,3395.03
2020-06-22 10:00:00,8,4662,2261,46,1278,0,3457,0,0,3262.56
2020-06-22 11:00:00,9,4591,2260,46,1278,0,3197,0,0,3022.96
2020-06-22 12:00:00,9,5053,2260,46,1278,0,2550,0,95.37,2556.32
2020-06-22 13:00:00,9,5458,2259,46,1278,439,2138,0,2421.4,2140.86
2020-06-22 14:00:00,9,5221,2262,46,1278,4541,1598,0,6656.81,1546.15
2020-06-22 15:00:00,11,5028,2262,46,1278,8288,1196,0,9129.04,999.05
2020-06-22 16:00:00,10,5214,2261,46,1278,9812,626,0,10221.65,663.32
2020-06-22 17:00:00,10,5490,2261,46,1278,10489,395,0,10899.91,479.71
2020-06-22 18:00:00,11,5419,2261,46,1278,10905,235,0,11240.04,409.89
2020-06-22 19:00:00,12,6016,2263,46,1278,11061,174,0,11287.01,470.47
2020-06-22 20:00:00,12,7379,2262,46,1278,11104,210,0,11270.78,562.17
2020-06-22 21:00:00,10,9026,2263,46,1278,10994,239,0,11075.9,851.14
2020-06-22 22:00:00,11,10765,2261,46,1278,10700,409,0,10533.21,1243.46
2020-06-22 23:00:00,12,11886,2262,47,1278,10130,1049,0,9684.35,1667.03
2020-06-23 00:00:00,12,12456,2264,46,1278,9157,1214,0,8265.94,2165.85
2020-06-23 01:00:00,12,13957,2263,46,1278,7027,1685,0,5180.24,2666.76
2020-06-23 02:00:00,11,15899,2263,46,1278,2678,2099,0,1244.36,2893.55
2020-06-23 03:00:00,13,15843,2265,47,1278,104,2796,0,36.14,3097.54
2020-06-23 04:00:00,11,14702,2261,46,1278,0,3334,0,1.52,3218.78
2020-06-23 05:00:00,13,13080,2260,46,1278,0,3347,0,0,3291.89
2020-06-23 06:00:00,11,10693,2262,46,1278,0,3327,0,0,3202.55
2020-06-23 07:00:00,11,9150,2261,46,1278,0,3344,0,0,3024.5
2020-06-23 08:00:00,14,7303,2261,46,1278,0,3225,0,0,2946.14
2020-06-23 09:00:00,10,6447,2259,46,1278,0,3087,0,0,2836.65
2020-06-23 10:00:00,11,5973,2260,46,1278,0,2956,0,0,2697.93
2020-06-23 11:00:00,13,6028,2261,46,1278,0,2473,0,0,2531.08
2020-06-23 12:00:00,14,6213,2260,46,1278,0,2429,0,74.31,2159.35
2020-06-23 13:00:00,13,6435,2261,46,1278,439,2127,0,2302.63,1815.6
2020-06-23 14:00:00,11,6028,2261,46,1278,4292,1596,0,6439.58,1333.27
2020-06-23 15:00:00,12,5830,2262,46,1278,8021,1321,0,8634.64,959.32
2020-06-23 16:00:00,13,6280,2262,46,1278,9728,696,0,9486.47,754.15
2020-06-23 17:00:00,13,6176,2260,46,1278,10524,674,0,10092.54,664.58
2020-06-23 18:00:00,13,6658,2261,46,1278,10788,651,0,10174.01,654.36
2020-06-23 19:00:00,13,7179,2260,46,1278,10322,509,0,10340.12,735.13
2020-06-23 20:00:00,12,7956,2261,46,1278,10918,511,0,10206.53,835.77
2020-06-23 21:00:00,12,8976,2261,46,1278,10803,530,0,9998.63,1055.27
2020-06-23 22:00:00,13,10798,2263,46,1278,10478,788,0,9442.95,1402.27
2020-06-23 23:00:00,13,11785,2261,46,1278,9940,1536,0,8631.11,1840.29
2020-06-24 00:00:00,13,12557,2255,46,1278,8628,1937,0,7159.29,2188.71
2020-06-24 01:00:00,15,13843,2255,46,1278,6411,2192,0,4358.97,2455.63
2020-06-24 02:00:00,13,15990,2258,46,1278,2350,2960,0,1033.48,2781.08
2020-06-24 03:00:00,13,15917,2258,47,1278,270,3275,0,27.02,2938.92
2020-06-24 04:00:00,13,14511,2257,46,1278,0,3901,0,1.26,3075.32
2020-06-24 05:00:00,13,13209,2258,46,1278,0,3802,0,0,3180.8
2020-06-24 06:00:00,13,9928,2259,46,1278,0,3729,0,0,3120.42
2020-06-24 07:00:00,14,8165,2260,46,1278,0,3776,0,0,2975.68
2020-06-24 08:00:00,14,6983,2260,46,1278,0,3681,0,0,2797.53
2020-06-24 09:00:00,13,6391,2260,46,1278,0,3513,0,0,2608.05
2020-06-24 10:00:00,10,5923,2261,46,1278,0,3447,0,0,2367.98
2020-06-24 11:00:00,14,6034,2261,46,1278,0,3146,0,0,2090.56
2020-06-24 12:00:00,16,6602,2259,46,1278,0,2541,0,56.92,1832.68
2020-06-24 13:00:00,14,6884,2255,46,1278,414,2271,0,1766.48,1523.05
2020-06-24 14:00:00,13,7048,2255,45,1278,3561,1862,0,5029.53,1123.79
2020-06-24 15:00:00,15,6719,2254,46,1278,6513,1242,0,7025.62,755.13
2020-06-24 16:00:00,15,6185,2256,46,1278,9029,846,0,8022.79,499.18
2020-06-24 17:00:00,14,6447,2257,46,1278,10066,593,0,8637.84,389.3
2020-06-24 18:00:00,15,7266,2259,46,1278,9940,539,0,8994.05,376.87
2020-06-24 19:00:00,14,7562,2258,46,1278,10214,498,0,9367.03,428.36
2020-06-24 20:00:00,14,8723,2258,47,1278,9796,640,0,9285.97,600.72
2020-06-24 21:00:00,14,9766,2258,47,1278,9663,743,0,9052.42,989.31
2020-06-24 22:00:00,14,10875,2260,46,1278,9711,1344,0,8650.17,1564.59
2020-06-24 23:00:00,15,12221,2253,47,1278,8659,1782,0,7911.94,2137.5
2020-06-25 00:00:00,16,13431,2250,46,1278,7299,2000,0,6709.24,2549.83
2020-06-25 01:00:00,16,14364,2251,46,1278,5072,2394,0,4217.11,2766.82
2020-06-25 02:00:00,16,15662,2252,46,1278,2461,2270,0,1044.04,2869.98
2020-06-25 03:00:00,17,15568,2253,46,1278,28,2865,0,29.08,2986.69
2020-06-25 04:00:00,16,15124,2253,46,1278,0,3041,0,1.47,3158.28
2020-06-25 05:00:00,16,13536,2258,46,1278,0,3256,0,0,3314.02
2020-06-25 06:00:00,16,10607,2261,46,1278,0,3345,0,0,3391.54
2020-06-25 07:00:00,16,8770,2258,46,1278,0,3317,0,0,3214.18
2020-06-25 08:00:00,16,7329,2258,46,1278,0,3838,0,0,3121.74
2020-06-25 09:00:00,15,6385,2259,46,1278,0,3695,0,0,2983.44
2020-06-25 10:00:00,15,5814,2260,46,1278,0,3477,0,0,2760.6
2020-06-25 11:00:00,16,5698,2261,46,1278,0,3633,0,0,2507.19
2020-06-25 12:00:00,16,6185,2253,46,1278,0,3414,0,55.25,2299.12
2020-06-25 13:00:00,15,6377,2251,46,1278,286,2923,0,1824.14,2042.31
2020-06-25 14:00:00,13,6260,2253,46,1278,3037,2332,0,5432.68,1681.79
2020-06-25 15:00:00,16,5797,2254,46,1278,6616,2074,0,7755.58,1358.18
2020-06-25 16:00:00,16,5578,2256,46,1278,8457,1771,0,8751.97,1141.31
2020-06-25 17:00:00,15,5894,2257,46,1278,9579,1658,0,9371.16,1009.82
2020-06-25 18:00:00,17,6625,2256,46,1278,9694,1512,0,9930.96,984.89
2020-06-25 19:00:00,15,7206,2253,46,1278,9529,1211,0,10132.76,1104.91
2020-06-25 20:00:00,15,8137,2254,46,1278,9771,1467,0,10162.09,1365.26
2020-06-25 21:00:00,16,8830,2253,47,1278,9366,1552,0,10146.56,1723.52
2020-06-25 22:00:00,16,9756,2250,46,1278,9447,2231,0,9765.27,2100.65
2020-06-25 23:00:00,16,10597,2245,46,1278,9407,2835,0,9118.78,2447.87
2020-06-26 00:00:00,14,11430,2246,46,1278,8262,3230,0,7788.61,2736.59
2020-06-26 01:00:00,14,12422,2245,46,1278,6319,3394,0,4918.25,2933.28
2020-06-26 02:00:00,11,13765,2249,47,1278,2280,3489,0,1329.56,3072.1
2020-06-26 03:00:00,14,13934,2249,46,1278,31,3525,0,126.34,3205.39
2020-06-26 04:00:00,18,13823,2252,46,1278,0,3180,0,1.4,3285.62
2020-06-26 05:00:00,17,13045,2252,46,1278,0,3049,0,0,3286.04
2020-06-26 06:00:00,17,10205,2253,46,1278,0,3005,0,0,3246.21
2020-06-26 07:00:00,17,8359,2254,46,1278,0,2603,0,0,2996.48
2020-06-26 08:00:00,16,6832,2255,46,1278,0,2409,0,0,2886.56
2020-06-26 09:00:00,16,5690,2253,46,1278,0,2250,0,0,2791.01
2020-06-26 10:00:00,18,5116,2256,46,1278,0,2541,0,0,2674.53
2020-06-26 11:00:00,18,4686,2258,46,1278,0,2367,0,0,2499.62
2020-06-26 12:00:00,19,4902,2255,46,1278,0,2192,0,54.75,2277.55
