UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore 
2022-11-18 22:00:00+00:00,30.0,380.0,59.0,12.0,2.0
2022-11-18 23:00:00+00:00,30.0,392.0,0.0,12.0,1.0
2022-11-19 00:00:00+00:00,29.0,350.0,0.0,12.0,2.0
2022-11-19 01:00:00+00:00,27.0,304.0,88.0,11.0,9.0
2022-11-19 02:00:00+00:00,29.0,306.0,110.0,11.0,10.0
2022-11-19 03:00:00+00:00,29.0,306.0,55.0,11.0,2.0
2022-11-19 04:00:00+00:00,29.0,306.0,43.0,11.0,2.0
2022-11-19 05:00:00+00:00,29.0,305.0,110.0,11.0,2.0
2022-11-19 06:00:00+00:00,29.0,307.0,144.0,11.0,2.0
2022-11-19 07:00:00+00:00,29.0,310.0,193.0,11.0,3.0
2022-11-19 08:00:00+00:00,29.0,388.0,168.0,11.0,9.0
2022-11-19 09:00:00+00:00,29.0,531.0,35.0,11.0,10.0
2022-11-19 10:00:00+00:00,29.0,544.0,0.0,11.0,8.0
2022-11-19 11:00:00+00:00,29.0,543.0,10.0,11.0,8.0
2022-11-19 12:00:00+00:00,28.0,545.0,106.0,11.0,7.0
2022-11-19 13:00:00+00:00,27.0,543.0,127.0,12.0,8.0
2022-11-19 14:00:00+00:00,29.0,609.0,189.0,11.0,5.0
2022-11-19 15:00:00+00:00,29.0,588.0,194.0,11.0,5.0
2022-11-19 16:00:00+00:00,29.0,548.0,237.0,11.0,4.0
2022-11-19 17:00:00+00:00,29.0,522.0,198.0,11.0,5.0
2022-11-19 18:00:00+00:00,29.0,488.0,147.0,11.0,9.0
2022-11-19 19:00:00+00:00,29.0,469.0,186.0,11.0,6.0
2022-11-19 20:00:00+00:00,29.0,422.0,139.0,11.0,5.0
2022-11-19 21:00:00+00:00,29.0,367.0,209.0,11.0,4.0
2022-11-19 22:00:00+00:00,29.0,328.0,102.0,11.0,1.0
2022-11-19 23:00:00+00:00,27.0,354.0,91.0,8.0,2.0
2022-11-20 00:00:00+00:00,25.0,431.0,0.0,8.0,1.0
2022-11-20 01:00:00+00:00,24.0,433.0,0.0,8.0,1.0
2022-11-20 02:00:00+00:00,26.0,432.0,0.0,8.0,1.0
2022-11-20 03:00:00+00:00,26.0,432.0,1.0,8.0,2.0
2022-11-20 04:00:00+00:00,27.0,368.0,112.0,8.0,5.0
2022-11-20 05:00:00+00:00,27.0,325.0,69.0,8.0,9.0
2022-11-20 06:00:00+00:00,27.0,308.0,68.0,8.0,14.0
2022-11-20 07:00:00+00:00,27.0,311.0,132.0,8.0,10.0
2022-11-20 08:00:00+00:00,27.0,326.0,167.0,8.0,9.0
2022-11-20 09:00:00+00:00,27.0,345.0,223.0,9.0,8.0
2022-11-20 10:00:00+00:00,27.0,345.0,223.0,9.0,11.0
2022-11-20 11:00:00+00:00,27.0,343.0,202.0,9.0,17.0
2022-11-20 12:00:00+00:00,26.0,308.0,159.0,9.0,24.0
2022-11-20 13:00:00+00:00,25.0,317.0,174.0,9.0,28.0
2022-11-20 14:00:00+00:00,27.0,383.0,175.0,9.0,41.0
2022-11-20 15:00:00+00:00,28.0,482.0,175.0,9.0,45.0
2022-11-20 16:00:00+00:00,28.0,483.0,174.0,9.0,42.0
2022-11-20 17:00:00+00:00,28.0,484.0,175.0,9.0,37.0
2022-11-20 18:00:00+00:00,28.0,482.0,190.0,10.0,32.0
2022-11-20 19:00:00+00:00,28.0,481.0,193.0,10.0,40.0
2022-11-20 20:00:00+00:00,28.0,459.0,57.0,10.0,47.0
2022-11-20 21:00:00+00:00,28.0,402.0,20.0,9.0,49.0
2022-11-20 22:00:00+00:00,28.0,314.0,21.0,10.0,48.0
2022-11-20 23:00:00+00:00,29.0,302.0,3.0,11.0,50.0
2022-11-21 00:00:00+00:00,28.0,304.0,0.0,12.0,49.0
2022-11-21 01:00:00+00:00,28.0,305.0,0.0,12.0,48.0
2022-11-21 02:00:00+00:00,29.0,304.0,2.0,12.0,48.0
2022-11-21 03:00:00+00:00,29.0,367.0,111.0,11.0,40.0
2022-11-21 04:00:00+00:00,29.0,454.0,96.0,11.0,34.0
2022-11-21 05:00:00+00:00,29.0,573.0,410.0,11.0,38.0
2022-11-21 06:00:00+00:00,29.0,677.0,486.0,11.0,37.0
2022-11-21 07:00:00+00:00,29.0,787.0,421.0,11.0,37.0
2022-11-21 08:00:00+00:00,29.0,787.0,437.0,11.0,30.0
2022-11-21 09:00:00+00:00,28.0,783.0,434.0,10.0,27.0
2022-11-21 10:00:00+00:00,28.0,787.0,441.0,10.0,29.0
2022-11-21 11:00:00+00:00,28.0,786.0,500.0,10.0,35.0
2022-11-21 12:00:00+00:00,27.0,787.0,501.0,10.0,37.0
2022-11-21 13:00:00+00:00,26.0,787.0,498.0,9.0,35.0
2022-11-21 14:00:00+00:00,28.0,787.0,532.0,10.0,35.0
2022-11-21 15:00:00+00:00,28.0,786.0,558.0,9.0,30.0
2022-11-21 16:00:00+00:00,28.0,788.0,443.0,9.0,27.0
2022-11-21 17:00:00+00:00,28.0,791.0,393.0,9.0,17.0
2022-11-21 18:00:00+00:00,28.0,733.0,368.0,9.0,16.0
2022-11-21 19:00:00+00:00,28.0,702.0,447.0,9.0,13.0
2022-11-21 20:00:00+00:00,28.0,513.0,129.0,9.0,21.0
2022-11-21 21:00:00+00:00,28.0,426.0,148.0,9.0,19.0
2022-11-21 22:00:00+00:00,28.0,348.0,21.0,9.0,16.0
2022-11-21 23:00:00+00:00,26.0,343.0,2.0,8.0,13.0
2022-11-22 00:00:00+00:00,25.0,338.0,0.0,8.0,8.0
2022-11-22 01:00:00+00:00,24.0,342.0,0.0,8.0,7.0
2022-11-22 02:00:00+00:00,26.0,354.0,0.0,8.0,5.0
2022-11-22 03:00:00+00:00,26.0,523.0,0.0,8.0,5.0
2022-11-22 04:00:00+00:00,26.0,609.0,5.0,8.0,7.0
2022-11-22 05:00:00+00:00,26.0,738.0,365.0,8.0,10.0
2022-11-22 06:00:00+00:00,26.0,850.0,359.0,8.0,7.0
2022-11-22 07:00:00+00:00,27.0,850.0,359.0,8.0,2.0
2022-11-22 08:00:00+00:00,27.0,850.0,389.0,9.0,3.0
2022-11-22 09:00:00+00:00,27.0,851.0,477.0,9.0,0.0
2022-11-22 10:00:00+00:00,27.0,850.0,517.0,9.0,0.0
2022-11-22 11:00:00+00:00,27.0,849.0,467.0,9.0,1.0
2022-11-22 12:00:00+00:00,25.0,849.0,471.0,8.0,1.0
2022-11-22 13:00:00+00:00,25.0,850.0,489.0,8.0,2.0
2022-11-22 14:00:00+00:00,27.0,850.0,404.0,8.0,7.0
2022-11-22 15:00:00+00:00,26.0,850.0,357.0,8.0,4.0
2022-11-22 16:00:00+00:00,26.0,852.0,357.0,8.0,7.0
2022-11-22 17:00:00+00:00,27.0,810.0,309.0,8.0,12.0
2022-11-22 18:00:00+00:00,27.0,713.0,399.0,8.0,9.0
2022-11-22 19:00:00+00:00,27.0,616.0,433.0,8.0,8.0
2022-11-22 20:00:00+00:00,27.0,450.0,125.0,8.0,8.0
2022-11-22 21:00:00+00:00,27.0,390.0,167.0,8.0,14.0
2022-11-22 22:00:00+00:00,27.0,348.0,9.0,8.0,13.0
2022-11-22 23:00:00+00:00,26.0,298.0,0.0,8.0,6.0
2022-11-23 00:00:00+00:00,26.0,298.0,0.0,8.0,5.0
2022-11-23 01:00:00+00:00,25.0,298.0,0.0,8.0,7.0
2022-11-23 02:00:00+00:00,26.0,298.0,0.0,8.0,11.0
2022-11-23 03:00:00+00:00,26.0,300.0,34.0,8.0,7.0
2022-11-23 04:00:00+00:00,27.0,349.0,140.0,8.0,3.0
2022-11-23 05:00:00+00:00,27.0,481.0,363.0,8.0,6.0
2022-11-23 06:00:00+00:00,26.0,644.0,372.0,8.0,7.0
2022-11-23 07:00:00+00:00,26.0,763.0,308.0,8.0,6.0
2022-11-23 08:00:00+00:00,26.0,849.0,250.0,7.0,6.0
2022-11-23 09:00:00+00:00,26.0,848.0,326.0,7.0,5.0
2022-11-23 10:00:00+00:00,26.0,847.0,328.0,8.0,6.0
2022-11-23 11:00:00+00:00,26.0,848.0,345.0,7.0,6.0
2022-11-23 12:00:00+00:00,24.0,849.0,348.0,7.0,7.0
2022-11-23 13:00:00+00:00,24.0,851.0,347.0,7.0,9.0
2022-11-23 14:00:00+00:00,25.0,851.0,343.0,7.0,8.0
2022-11-23 15:00:00+00:00,25.0,851.0,339.0,7.0,14.0
2022-11-23 16:00:00+00:00,25.0,850.0,402.0,7.0,15.0
2022-11-23 17:00:00+00:00,26.0,850.0,407.0,7.0,16.0
2022-11-23 18:00:00+00:00,26.0,833.0,321.0,7.0,22.0
2022-11-23 19:00:00+00:00,25.0,711.0,285.0,7.0,21.0
2022-11-23 20:00:00+00:00,25.0,509.0,4.0,7.0,24.0
2022-11-23 21:00:00+00:00,25.0,431.0,50.0,7.0,21.0
2022-11-23 22:00:00+00:00,26.0,343.0,50.0,7.0,21.0
2022-11-23 23:00:00+00:00,24.0,344.0,52.0,7.0,17.0
2022-11-24 00:00:00+00:00,23.0,344.0,0.0,7.0,16.0
2022-11-24 01:00:00+00:00,25.0,344.0,0.0,7.0,21.0
2022-11-24 02:00:00+00:00,25.0,347.0,0.0,7.0,13.0
2022-11-24 03:00:00+00:00,25.0,352.0,27.0,7.0,11.0
2022-11-24 04:00:00+00:00,25.0,431.0,185.0,7.0,10.0
2022-11-24 05:00:00+00:00,25.0,567.0,544.0,7.0,8.0
2022-11-24 06:00:00+00:00,25.0,721.0,536.0,7.0,8.0
2022-11-24 07:00:00+00:00,25.0,844.0,462.0,7.0,10.0
2022-11-24 08:00:00+00:00,25.0,850.0,462.0,7.0,7.0
2022-11-24 09:00:00+00:00,25.0,851.0,462.0,7.0,6.0
2022-11-24 10:00:00+00:00,24.0,851.0,331.0,7.0,7.0
2022-11-24 11:00:00+00:00,23.0,851.0,349.0,7.0,8.0
2022-11-24 12:00:00+00:00,25.0,851.0,374.0,7.0,2.0
2022-11-24 13:00:00+00:00,25.0,850.0,284.0,7.0,1.0
2022-11-24 14:00:00+00:00,25.0,850.0,285.0,7.0,1.0
2022-11-24 15:00:00+00:00,25.0,849.0,259.0,7.0,1.0
2022-11-24 16:00:00+00:00,25.0,853.0,256.0,7.0,1.0
2022-11-24 17:00:00+00:00,26.0,849.0,257.0,7.0,0.0
2022-11-24 18:00:00+00:00,26.0,828.0,181.0,7.0,2.0
2022-11-24 19:00:00+00:00,25.0,729.0,266.0,7.0,3.0
2022-11-24 20:00:00+00:00,25.0,509.0,9.0,7.0,1.0
2022-11-24 21:00:00+00:00,25.0,484.0,0.0,7.0,2.0
2022-11-24 22:00:00+00:00,25.0,344.0,24.0,7.0,1.0
2022-11-24 23:00:00+00:00,27.0,343.0,0.0,10.0,0.0
2022-11-25 00:00:00+00:00,26.0,341.0,0.0,10.0,0.0
2022-11-25 01:00:00+00:00,29.0,347.0,0.0,11.0,1.0
2022-11-25 02:00:00+00:00,28.0,348.0,0.0,10.0,1.0
2022-11-25 03:00:00+00:00,29.0,342.0,0.0,11.0,1.0
2022-11-25 04:00:00+00:00,29.0,349.0,4.0,11.0,1.0
2022-11-25 05:00:00+00:00,29.0,444.0,204.0,12.0,1.0
2022-11-25 06:00:00+00:00,29.0,562.0,494.0,11.0,1.0
2022-11-25 07:00:00+00:00,29.0,703.0,397.0,10.0,2.0
2022-11-25 08:00:00+00:00,29.0,854.0,238.0,10.0,0.0
2022-11-25 09:00:00+00:00,28.0,857.0,355.0,10.0,0.0
2022-11-25 10:00:00+00:00,27.0,846.0,323.0,10.0,0.0
2022-11-25 11:00:00+00:00,26.0,831.0,263.0,9.0,0.0
2022-11-25 12:00:00+00:00,28.0,829.0,263.0,9.0,1.0
2022-11-25 13:00:00+00:00,28.0,832.0,226.0,9.0,1.0
2022-11-25 14:00:00+00:00,28.0,840.0,253.0,9.0,2.0
2022-11-25 15:00:00+00:00,28.0,841.0,295.0,9.0,3.0
2022-11-25 16:00:00+00:00,28.0,842.0,522.0,9.0,2.0
2022-11-25 17:00:00+00:00,28.0,835.0,462.0,9.0,2.0
2022-11-25 18:00:00+00:00,28.0,722.0,368.0,9.0,2.0
2022-11-25 19:00:00+00:00,28.0,550.0,395.0,9.0,3.0
2022-11-25 20:00:00+00:00,28.0,431.0,23.0,10.0,3.0
2022-11-25 21:00:00+00:00,29.0,394.0,18.0,11.0,2.0
2022-11-25 22:00:00+00:00,29.0,334.0,10.0,11.0,2.0
2022-11-25 23:00:00+00:00,25.0,332.0,9.0,8.0,1.0
2022-11-26 00:00:00+00:00,25.0,333.0,9.0,8.0,2.0
2022-11-26 01:00:00+00:00,26.0,342.0,2.0,8.0,2.0
2022-11-26 02:00:00+00:00,27.0,348.0,0.0,9.0,2.0
2022-11-26 03:00:00+00:00,27.0,346.0,0.0,9.0,1.0
2022-11-26 04:00:00+00:00,27.0,351.0,0.0,9.0,1.0
2022-11-26 05:00:00+00:00,27.0,445.0,0.0,9.0,1.0
2022-11-26 06:00:00+00:00,27.0,450.0,0.0,9.0,0.0
2022-11-26 07:00:00+00:00,27.0,483.0,0.0,8.0,0.0
2022-11-26 08:00:00+00:00,26.0,623.0,0.0,8.0,0.0
2022-11-26 09:00:00+00:00,26.0,631.0,0.0,7.0,0.0
2022-11-26 10:00:00+00:00,24.0,638.0,0.0,7.0,0.0
2022-11-26 11:00:00+00:00,24.0,747.0,33.0,7.0,0.0
2022-11-26 12:00:00+00:00,26.0,745.0,124.0,7.0,0.0
2022-11-26 13:00:00+00:00,26.0,560.0,308.0,8.0,0.0
2022-11-26 14:00:00+00:00,26.0,560.0,328.0,7.0,0.0
2022-11-26 15:00:00+00:00,26.0,546.0,413.0,7.0,0.0
2022-11-26 16:00:00+00:00,26.0,468.0,403.0,7.0,0.0
2022-11-26 17:00:00+00:00,26.0,438.0,320.0,7.0,0.0
2022-11-26 18:00:00+00:00,26.0,429.0,180.0,8.0,0.0
2022-11-26 19:00:00+00:00,26.0,421.0,92.0,8.0,0.0
2022-11-26 20:00:00+00:00,26.0,363.0,25.0,8.0,0.0
2022-11-26 21:00:00+00:00,26.0,364.0,24.0,8.0,0.0
2022-11-26 22:00:00+00:00,26.0,342.0,29.0,8.0,0.0
2022-11-26 23:00:00+00:00,28.0,316.0,46.0,10.0,0.0
2022-11-27 00:00:00+00:00,26.0,318.0,59.0,10.0,0.0
2022-11-27 01:00:00+00:00,28.0,339.0,2.0,10.0,0.0
2022-11-27 02:00:00+00:00,28.0,338.0,0.0,10.0,0.0
2022-11-27 03:00:00+00:00,28.0,337.0,0.0,10.0,0.0
2022-11-27 04:00:00+00:00,28.0,356.0,0.0,10.0,0.0
2022-11-27 05:00:00+00:00,28.0,353.0,0.0,10.0,0.0
2022-11-27 06:00:00+00:00,28.0,357.0,31.0,10.0,0.0
2022-11-27 07:00:00+00:00,28.0,360.0,27.0,10.0,1.0
2022-11-27 08:00:00+00:00,28.0,359.0,27.0,9.0,0.0
2022-11-27 09:00:00+00:00,28.0,347.0,43.0,9.0,0.0
2022-11-27 10:00:00+00:00,26.0,348.0,82.0,9.0,0.0
2022-11-27 11:00:00+00:00,26.0,343.0,192.0,9.0,0.0
2022-11-27 12:00:00+00:00,27.0,342.0,194.0,9.0,1.0
2022-11-27 13:00:00+00:00,28.0,345.0,282.0,10.0,3.0
2022-11-27 14:00:00+00:00,27.0,344.0,282.0,9.0,2.0
2022-11-27 15:00:00+00:00,27.0,362.0,434.0,9.0,2.0
2022-11-27 16:00:00+00:00,28.0,365.0,350.0,9.0,5.0
2022-11-27 17:00:00+00:00,28.0,379.0,235.0,10.0,5.0
2022-11-27 18:00:00+00:00,28.0,388.0,235.0,10.0,6.0
2022-11-27 19:00:00+00:00,28.0,415.0,156.0,10.0,7.0
2022-11-27 20:00:00+00:00,28.0,403.0,58.0,10.0,6.0
2022-11-27 21:00:00+00:00,29.0,365.0,3.0,10.0,7.0
2022-11-27 22:00:00+00:00,28.0,333.0,0.0,10.0,7.0
2022-11-27 23:00:00+00:00,26.0,307.0,0.0,9.0,7.0
2022-11-28 00:00:00+00:00,25.0,308.0,0.0,9.0,11.0
2022-11-28 01:00:00+00:00,27.0,307.0,0.0,9.0,12.0
2022-11-28 02:00:00+00:00,27.0,307.0,0.0,9.0,6.0
2022-11-28 03:00:00+00:00,27.0,316.0,0.0,9.0,3.0
2022-11-28 04:00:00+00:00,27.0,366.0,3.0,9.0,5.0
2022-11-28 05:00:00+00:00,27.0,563.0,294.0,9.0,6.0
2022-11-28 06:00:00+00:00,27.0,762.0,417.0,9.0,8.0
2022-11-28 07:00:00+00:00,28.0,848.0,464.0,10.0,8.0
2022-11-28 08:00:00+00:00,28.0,845.0,457.0,10.0,8.0
2022-11-28 09:00:00+00:00,27.0,835.0,465.0,9.0,5.0
2022-11-28 10:00:00+00:00,26.0,822.0,464.0,9.0,3.0
2022-11-28 11:00:00+00:00,25.0,818.0,425.0,9.0,4.0
2022-11-28 12:00:00+00:00,26.0,820.0,424.0,8.0,4.0
2022-11-28 13:00:00+00:00,27.0,820.0,425.0,8.0,7.0
2022-11-28 14:00:00+00:00,27.0,820.0,339.0,9.0,6.0
2022-11-28 15:00:00+00:00,27.0,821.0,334.0,8.0,9.0
2022-11-28 16:00:00+00:00,26.0,820.0,246.0,8.0,15.0
2022-11-28 17:00:00+00:00,26.0,819.0,134.0,8.0,18.0
2022-11-28 18:00:00+00:00,26.0,805.0,124.0,8.0,15.0
2022-11-28 19:00:00+00:00,27.0,802.0,118.0,8.0,14.0
2022-11-28 20:00:00+00:00,27.0,484.0,7.0,8.0,14.0
2022-11-28 21:00:00+00:00,27.0,430.0,0.0,8.0,11.0
2022-11-28 22:00:00+00:00,27.0,335.0,0.0,8.0,12.0
2022-11-28 23:00:00+00:00,24.0,464.0,0.0,7.0,10.0
2022-11-29 00:00:00+00:00,24.0,433.0,0.0,7.0,14.0
2022-11-29 01:00:00+00:00,25.0,434.0,0.0,7.0,15.0
2022-11-29 02:00:00+00:00,25.0,433.0,0.0,7.0,23.0
2022-11-29 03:00:00+00:00,25.0,434.0,0.0,7.0,19.0
2022-11-29 04:00:00+00:00,25.0,446.0,1.0,7.0,16.0
2022-11-29 05:00:00+00:00,25.0,651.0,156.0,7.0,17.0
2022-11-29 06:00:00+00:00,25.0,827.0,247.0,7.0,19.0
2022-11-29 07:00:00+00:00,25.0,833.0,430.0,7.0,20.0
2022-11-29 08:00:00+00:00,25.0,833.0,440.0,7.0,26.0
2022-11-29 09:00:00+00:00,25.0,834.0,441.0,7.0,26.0
2022-11-29 10:00:00+00:00,24.0,832.0,531.0,7.0,22.0
2022-11-29 11:00:00+00:00,24.0,825.0,344.0,7.0,17.0
2022-11-29 12:00:00+00:00,25.0,822.0,453.0,7.0,9.0
2022-11-29 13:00:00+00:00,25.0,820.0,616.0,7.0,10.0
2022-11-29 14:00:00+00:00,25.0,820.0,652.0,7.0,14.0
2022-11-29 15:00:00+00:00,25.0,819.0,654.0,7.0,9.0
2022-11-29 16:00:00+00:00,25.0,817.0,738.0,7.0,8.0
2022-11-29 17:00:00+00:00,25.0,816.0,630.0,7.0,5.0
2022-11-29 18:00:00+00:00,25.0,817.0,593.0,7.0,9.0
2022-11-29 19:00:00+00:00,25.0,816.0,162.0,7.0,7.0
2022-11-29 20:00:00+00:00,25.0,818.0,134.0,7.0,7.0
2022-11-29 21:00:00+00:00,26.0,812.0,107.0,7.0,4.0
2022-11-29 22:00:00+00:00,24.0,808.0,18.0,7.0,3.0
2022-11-29 23:00:00+00:00,24.0,616.0,0.0,7.0,2.0
2022-11-30 00:00:00+00:00,26.0,611.0,0.0,7.0,4.0
2022-11-30 01:00:00+00:00,25.0,617.0,0.0,7.0,4.0
2022-11-30 02:00:00+00:00,25.0,617.0,0.0,7.0,2.0
2022-11-30 03:00:00+00:00,25.0,616.0,0.0,7.0,3.0
2022-11-30 04:00:00+00:00,25.0,656.0,0.0,7.0,3.0
2022-11-30 05:00:00+00:00,25.0,856.0,11.0,7.0,4.0
2022-11-30 06:00:00+00:00,25.0,856.0,174.0,7.0,3.0
2022-11-30 07:00:00+00:00,25.0,852.0,216.0,7.0,3.0
2022-11-30 08:00:00+00:00,25.0,853.0,224.0,7.0,2.0
2022-11-30 09:00:00+00:00,25.0,849.0,225.0,7.0,1.0
2022-11-30 10:00:00+00:00,24.0,833.0,230.0,7.0,1.0
2022-11-30 11:00:00+00:00,23.0,821.0,196.0,7.0,0.0
2022-11-30 12:00:00+00:00,26.0,819.0,203.0,7.0,0.0
2022-11-30 13:00:00+00:00,26.0,820.0,203.0,8.0,0.0
2022-11-30 14:00:00+00:00,26.0,828.0,199.0,8.0,0.0
2022-11-30 15:00:00+00:00,26.0,828.0,267.0,8.0,1.0
2022-11-30 16:00:00+00:00,27.0,828.0,629.0,8.0,0.0
2022-11-30 17:00:00+00:00,27.0,817.0,337.0,8.0,0.0
2022-11-30 18:00:00+00:00,26.0,815.0,186.0,8.0,1.0
2022-11-30 19:00:00+00:00,26.0,814.0,101.0,8.0,1.0
2022-11-30 20:00:00+00:00,26.0,815.0,38.0,8.0,4.0
2022-11-30 21:00:00+00:00,26.0,809.0,35.0,8.0,2.0
2022-11-30 22:00:00+00:00,25.0,810.0,36.0,7.0,1.0
2022-11-30 23:00:00+00:00,27.0,693.0,0.0,9.0,3.0
2022-12-01 00:00:00+00:00,26.0,694.0,0.0,9.0,3.0
2022-12-01 01:00:00+00:00,27.0,697.0,0.0,9.0,3.0
2022-12-01 02:00:00+00:00,28.0,694.0,0.0,9.0,5.0
2022-12-01 03:00:00+00:00,28.0,695.0,7.0,10.0,5.0
2022-12-01 04:00:00+00:00,28.0,703.0,19.0,10.0,4.0
2022-12-01 05:00:00+00:00,28.0,849.0,177.0,9.0,1.0
2022-12-01 06:00:00+00:00,28.0,848.0,182.0,10.0,0.0
2022-12-01 07:00:00+00:00,27.0,848.0,179.0,9.0,0.0
2022-12-01 08:00:00+00:00,27.0,844.0,162.0,9.0,0.0
2022-12-01 09:00:00+00:00,27.0,847.0,165.0,9.0,0.0
2022-12-01 10:00:00+00:00,26.0,843.0,165.0,10.0,2.0
2022-12-01 11:00:00+00:00,26.0,862.0,165.0,10.0,2.0
2022-12-01 12:00:00+00:00,29.0,878.0,143.0,11.0,3.0
2022-12-01 13:00:00+00:00,29.0,876.0,210.0,11.0,6.0
2022-12-01 14:00:00+00:00,29.0,877.0,305.0,12.0,7.0
2022-12-01 15:00:00+00:00,29.0,877.0,395.0,11.0,9.0
2022-12-01 16:00:00+00:00,29.0,876.0,628.0,11.0,10.0
2022-12-01 17:00:00+00:00,29.0,855.0,545.0,11.0,6.0
2022-12-01 18:00:00+00:00,28.0,825.0,97.0,10.0,3.0
2022-12-01 19:00:00+00:00,28.0,816.0,86.0,9.0,3.0
2022-12-01 20:00:00+00:00,27.0,818.0,76.0,9.0,1.0
2022-12-01 21:00:00+00:00,28.0,800.0,45.0,10.0,3.0
2022-12-01 22:00:00+00:00,28.0,730.0,87.0,10.0,9.0
2022-12-01 23:00:00+00:00,30.0,484.0,0.0,14.0,7.0
2022-12-02 00:00:00+00:00,30.0,432.0,0.0,15.0,4.0
2022-12-02 01:00:00+00:00,32.0,431.0,0.0,15.0,3.0
2022-12-02 02:00:00+00:00,32.0,433.0,0.0,15.0,3.0
2022-12-02 03:00:00+00:00,32.0,434.0,0.0,15.0,4.0
2022-12-02 04:00:00+00:00,32.0,442.0,0.0,15.0,3.0
2022-12-02 05:00:00+00:00,32.0,639.0,182.0,15.0,6.0
2022-12-02 06:00:00+00:00,32.0,785.0,434.0,15.0,6.0
2022-12-02 07:00:00+00:00,31.0,786.0,614.0,14.0,7.0
2022-12-02 08:00:00+00:00,31.0,801.0,620.0,13.0,6.0
2022-12-02 09:00:00+00:00,31.0,830.0,385.0,13.0,3.0
2022-12-02 10:00:00+00:00,30.0,830.0,484.0,14.0,1.0
2022-12-02 11:00:00+00:00,29.0,825.0,374.0,13.0,2.0
2022-12-02 12:00:00+00:00,31.0,823.0,330.0,13.0,1.0
2022-12-02 13:00:00+00:00,31.0,824.0,241.0,14.0,1.0
2022-12-02 14:00:00+00:00,31.0,823.0,253.0,14.0,3.0
2022-12-02 15:00:00+00:00,31.0,811.0,252.0,14.0,1.0
2022-12-02 16:00:00+00:00,32.0,810.0,364.0,14.0,1.0
2022-12-02 17:00:00+00:00,32.0,809.0,242.0,14.0,1.0
2022-12-02 18:00:00+00:00,32.0,813.0,233.0,14.0,1.0
2022-12-02 19:00:00+00:00,32.0,812.0,90.0,14.0,1.0
2022-12-02 20:00:00+00:00,32.0,787.0,9.0,15.0,0.0
2022-12-02 21:00:00+00:00,32.0,771.0,1.0,15.0,1.0
2022-12-02 22:00:00+00:00,32.0,760.0,0.0,15.0,0.0
2022-12-02 23:00:00+00:00,24.0,444.0,61.0,6.0,0.0
2022-12-03 00:00:00+00:00,23.0,431.0,68.0,6.0,0.0
2022-12-03 01:00:00+00:00,25.0,433.0,1.0,6.0,0.0
2022-12-03 02:00:00+00:00,25.0,435.0,0.0,6.0,0.0
2022-12-03 03:00:00+00:00,25.0,431.0,0.0,6.0,0.0
2022-12-03 04:00:00+00:00,25.0,438.0,9.0,6.0,0.0
2022-12-03 05:00:00+00:00,25.0,608.0,0.0,7.0,0.0
2022-12-03 06:00:00+00:00,25.0,786.0,289.0,6.0,1.0
2022-12-03 07:00:00+00:00,25.0,829.0,295.0,6.0,0.0
2022-12-03 08:00:00+00:00,25.0,818.0,407.0,6.0,0.0
2022-12-03 09:00:00+00:00,25.0,814.0,265.0,6.0,1.0
2022-12-03 10:00:00+00:00,24.0,813.0,142.0,6.0,2.0
2022-12-03 11:00:00+00:00,23.0,812.0,157.0,6.0,0.0
2022-12-03 12:00:00+00:00,25.0,812.0,159.0,6.0,1.0
2022-12-03 13:00:00+00:00,25.0,804.0,159.0,6.0,2.0
2022-12-03 14:00:00+00:00,25.0,802.0,320.0,6.0,3.0
2022-12-03 15:00:00+00:00,25.0,801.0,337.0,6.0,5.0
2022-12-03 16:00:00+00:00,27.0,800.0,290.0,8.0,8.0
2022-12-03 17:00:00+00:00,27.0,803.0,146.0,8.0,9.0
2022-12-03 18:00:00+00:00,27.0,804.0,86.0,8.0,7.0
2022-12-03 19:00:00+00:00,27.0,771.0,76.0,9.0,6.0
2022-12-03 20:00:00+00:00,27.0,472.0,27.0,8.0,7.0
2022-12-03 21:00:00+00:00,27.0,462.0,2.0,8.0,3.0
2022-12-03 22:00:00+00:00,27.0,462.0,0.0,8.0,3.0
2022-12-03 23:00:00+00:00,27.0,434.0,0.0,10.0,5.0
2022-12-04 00:00:00+00:00,26.0,432.0,0.0,10.0,7.0
2022-12-04 01:00:00+00:00,28.0,432.0,0.0,10.0,7.0
2022-12-04 02:00:00+00:00,28.0,433.0,0.0,9.0,5.0
2022-12-04 03:00:00+00:00,28.0,431.0,0.0,10.0,6.0
2022-12-04 04:00:00+00:00,28.0,436.0,0.0,10.0,8.0
2022-12-04 05:00:00+00:00,28.0,549.0,0.0,9.0,6.0
2022-12-04 06:00:00+00:00,27.0,683.0,0.0,9.0,6.0
2022-12-04 07:00:00+00:00,27.0,684.0,0.0,8.0,5.0
2022-12-04 08:00:00+00:00,27.0,687.0,0.0,9.0,5.0
2022-12-04 09:00:00+00:00,28.0,708.0,0.0,9.0,3.0
2022-12-04 10:00:00+00:00,24.0,681.0,0.0,7.0,3.0
2022-12-04 11:00:00+00:00,24.0,801.0,31.0,7.0,2.0
2022-12-04 12:00:00+00:00,25.0,812.0,27.0,7.0,1.0
2022-12-04 13:00:00+00:00,25.0,813.0,28.0,6.0,1.0
2022-12-04 14:00:00+00:00,26.0,816.0,204.0,7.0,3.0
