UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore 
2021-10-13 14:00:00+00:00,52.0,450.0,68.0,17.0,0.0,18.0,44.0
2021-10-13 15:00:00+00:00,53.0,450.0,88.0,17.0,0.0,18.0,61.0
2021-10-13 16:00:00+00:00,52.0,450.0,93.0,16.0,0.0,18.0,51.0
2021-10-13 17:00:00+00:00,52.0,450.0,93.0,16.0,0.0,18.0,27.0
2021-10-13 18:00:00+00:00,52.0,451.0,88.0,16.0,0.0,18.0,71.0
2021-10-13 19:00:00+00:00,52.0,397.0,25.0,16.0,0.0,18.0,73.0
2021-10-13 20:00:00+00:00,52.0,281.0,25.0,17.0,0.0,18.0,43.0
2021-10-13 21:00:00+00:00,52.0,194.0,46.0,16.0,0.0,18.0,30.0
2021-10-13 22:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,26.0
2021-10-13 23:00:00+00:00,52.0,30.0,40.0,16.0,0.0,19.0,32.0
2021-10-14 00:00:00+00:00,52.0,30.0,25.0,16.0,0.0,19.0,37.0
2021-10-14 01:00:00+00:00,51.0,30.0,25.0,16.0,0.0,19.0,39.0
2021-10-14 02:00:00+00:00,51.0,30.0,25.0,17.0,0.0,18.0,30.0
2021-10-14 03:00:00+00:00,52.0,30.0,25.0,17.0,0.0,18.0,24.0
2021-10-14 04:00:00+00:00,52.0,30.0,25.0,13.0,2.0,18.0,13.0
2021-10-14 05:00:00+00:00,52.0,30.0,25.0,13.0,8.0,18.0,35.0
2021-10-14 06:00:00+00:00,52.0,30.0,25.0,17.0,15.0,18.0,67.0
2021-10-14 07:00:00+00:00,52.0,30.0,25.0,17.0,21.0,18.0,51.0
2021-10-14 08:00:00+00:00,53.0,31.0,25.0,18.0,29.0,18.0,33.0
2021-10-14 09:00:00+00:00,52.0,30.0,25.0,18.0,39.0,18.0,54.0
2021-10-14 10:00:00+00:00,52.0,31.0,25.0,17.0,46.0,18.0,97.0
2021-10-14 11:00:00+00:00,52.0,31.0,25.0,17.0,41.0,18.0,112.0
2021-10-14 12:00:00+00:00,52.0,31.0,25.0,16.0,34.0,18.0,123.0
2021-10-14 13:00:00+00:00,52.0,31.0,25.0,16.0,14.0,18.0,114.0
2021-10-14 14:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,97.0
2021-10-14 15:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,120.0
2021-10-14 16:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,173.0
2021-10-14 17:00:00+00:00,53.0,31.0,25.0,16.0,0.0,18.0,205.0
2021-10-14 18:00:00+00:00,53.0,31.0,25.0,16.0,0.0,18.0,204.0
2021-10-14 19:00:00+00:00,53.0,31.0,25.0,15.0,0.0,18.0,219.0
2021-10-14 20:00:00+00:00,53.0,31.0,25.0,16.0,0.0,19.0,210.0
2021-10-14 21:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,193.0
2021-10-14 22:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,203.0
2021-10-14 23:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,226.0
2021-10-15 00:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,252.0
2021-10-15 01:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,272.0
2021-10-15 02:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,321.0
2021-10-15 03:00:00+00:00,53.0,31.0,24.0,16.0,0.0,18.0,303.0
2021-10-15 04:00:00+00:00,53.0,31.0,26.0,16.0,1.0,18.0,314.0
2021-10-15 05:00:00+00:00,53.0,31.0,25.0,16.0,2.0,18.0,342.0
2021-10-15 06:00:00+00:00,53.0,30.0,33.0,16.0,4.0,18.0,376.0
2021-10-15 07:00:00+00:00,52.0,30.0,25.0,16.0,6.0,18.0,403.0
2021-10-15 08:00:00+00:00,52.0,31.0,24.0,16.0,8.0,18.0,414.0
2021-10-15 09:00:00+00:00,52.0,32.0,24.0,16.0,9.0,18.0,417.0
2021-10-15 10:00:00+00:00,52.0,32.0,24.0,16.0,12.0,18.0,422.0
2021-10-15 11:00:00+00:00,52.0,31.0,24.0,15.0,12.0,18.0,442.0
2021-10-15 12:00:00+00:00,52.0,31.0,24.0,15.0,8.0,18.0,451.0
2021-10-15 13:00:00+00:00,52.0,31.0,24.0,15.0,3.0,18.0,467.0
2021-10-15 14:00:00+00:00,52.0,31.0,26.0,16.0,0.0,18.0,440.0
2021-10-15 15:00:00+00:00,51.0,31.0,41.0,16.0,0.0,18.0,432.0
2021-10-15 16:00:00+00:00,51.0,32.0,24.0,16.0,0.0,18.0,434.0
2021-10-15 17:00:00+00:00,51.0,32.0,24.0,15.0,0.0,18.0,366.0
2021-10-15 18:00:00+00:00,51.0,31.0,37.0,16.0,0.0,18.0,282.0
2021-10-15 19:00:00+00:00,51.0,31.0,24.0,16.0,0.0,18.0,265.0
2021-10-15 20:00:00+00:00,50.0,31.0,39.0,16.0,0.0,18.0,202.0
2021-10-15 21:00:00+00:00,50.0,31.0,37.0,16.0,0.0,18.0,139.0
2021-10-15 22:00:00+00:00,51.0,31.0,33.0,16.0,0.0,19.0,136.0
2021-10-15 23:00:00+00:00,51.0,31.0,37.0,16.0,0.0,19.0,156.0
2021-10-16 00:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,174.0
2021-10-16 01:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,201.0
2021-10-16 02:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,239.0
2021-10-16 03:00:00+00:00,51.0,31.0,24.0,16.0,0.0,18.0,244.0
2021-10-16 04:00:00+00:00,51.0,31.0,24.0,15.0,9.0,19.0,236.0
2021-10-16 05:00:00+00:00,52.0,31.0,24.0,15.0,32.0,18.0,251.0
2021-10-16 06:00:00+00:00,52.0,31.0,37.0,15.0,50.0,18.0,231.0
2021-10-16 07:00:00+00:00,52.0,31.0,24.0,15.0,53.0,18.0,236.0
2021-10-16 08:00:00+00:00,52.0,31.0,24.0,15.0,52.0,18.0,250.0
2021-10-16 09:00:00+00:00,51.0,31.0,24.0,16.0,45.0,18.0,343.0
2021-10-16 10:00:00+00:00,51.0,31.0,24.0,16.0,40.0,18.0,400.0
2021-10-16 11:00:00+00:00,51.0,31.0,36.0,16.0,41.0,18.0,408.0
2021-10-16 12:00:00+00:00,51.0,31.0,39.0,16.0,34.0,18.0,388.0
2021-10-16 13:00:00+00:00,51.0,30.0,32.0,16.0,12.0,18.0,414.0
2021-10-16 14:00:00+00:00,51.0,30.0,24.0,16.0,0.0,18.0,425.0
2021-10-16 15:00:00+00:00,51.0,30.0,24.0,16.0,0.0,18.0,449.0
2021-10-16 16:00:00+00:00,51.0,30.0,39.0,16.0,0.0,18.0,435.0
2021-10-16 17:00:00+00:00,52.0,30.0,24.0,15.0,0.0,18.0,434.0
2021-10-16 18:00:00+00:00,51.0,30.0,24.0,15.0,0.0,18.0,432.0
2021-10-16 19:00:00+00:00,51.0,30.0,24.0,16.0,0.0,18.0,416.0
2021-10-16 20:00:00+00:00,51.0,30.0,24.0,16.0,0.0,19.0,415.0
2021-10-16 21:00:00+00:00,51.0,30.0,24.0,16.0,0.0,18.0,413.0
2021-10-16 22:00:00+00:00,51.0,30.0,24.0,15.0,0.0,19.0,379.0
2021-10-16 23:00:00+00:00,51.0,30.0,24.0,15.0,0.0,18.0,337.0
2021-10-17 00:00:00+00:00,51.0,30.0,24.0,15.0,0.0,19.0,292.0
2021-10-17 01:00:00+00:00,51.0,30.0,24.0,16.0,0.0,19.0,283.0
2021-10-17 02:00:00+00:00,51.0,30.0,24.0,16.0,0.0,19.0,307.0
2021-10-17 03:00:00+00:00,51.0,30.0,24.0,16.0,0.0,18.0,286.0
2021-10-17 04:00:00+00:00,51.0,30.0,24.0,16.0,2.0,19.0,263.0
2021-10-17 05:00:00+00:00,52.0,30.0,24.0,16.0,8.0,19.0,250.0
2021-10-17 06:00:00+00:00,52.0,30.0,33.0,16.0,15.0,19.0,244.0
2021-10-17 07:00:00+00:00,51.0,30.0,24.0,16.0,22.0,18.0,245.0
2021-10-17 08:00:00+00:00,51.0,30.0,25.0,16.0,24.0,18.0,265.0
2021-10-17 09:00:00+00:00,52.0,30.0,24.0,16.0,24.0,18.0,305.0
2021-10-17 10:00:00+00:00,52.0,30.0,24.0,16.0,19.0,18.0,318.0
2021-10-17 11:00:00+00:00,52.0,30.0,24.0,16.0,14.0,18.0,275.0
2021-10-17 12:00:00+00:00,52.0,29.0,24.0,16.0,8.0,18.0,263.0
2021-10-17 13:00:00+00:00,52.0,30.0,24.0,15.0,3.0,19.0,262.0
2021-10-17 14:00:00+00:00,52.0,30.0,25.0,16.0,0.0,18.0,266.0
2021-10-17 15:00:00+00:00,52.0,30.0,25.0,16.0,0.0,18.0,222.0
2021-10-17 16:00:00+00:00,52.0,30.0,25.0,16.0,0.0,18.0,223.0
2021-10-17 17:00:00+00:00,52.0,30.0,25.0,16.0,0.0,18.0,205.0
2021-10-17 18:00:00+00:00,52.0,30.0,25.0,16.0,0.0,18.0,181.0
2021-10-17 19:00:00+00:00,52.0,30.0,25.0,16.0,0.0,19.0,145.0
2021-10-17 20:00:00+00:00,51.0,30.0,25.0,16.0,0.0,19.0,139.0
2021-10-17 21:00:00+00:00,52.0,30.0,24.0,16.0,0.0,18.0,116.0
2021-10-17 22:00:00+00:00,52.0,30.0,24.0,16.0,0.0,19.0,91.0
2021-10-17 23:00:00+00:00,52.0,29.0,24.0,16.0,0.0,19.0,89.0
2021-10-18 00:00:00+00:00,52.0,29.0,24.0,16.0,0.0,19.0,98.0
2021-10-18 01:00:00+00:00,52.0,35.0,32.0,16.0,0.0,19.0,118.0
2021-10-18 02:00:00+00:00,52.0,77.0,24.0,16.0,0.0,19.0,140.0
2021-10-18 03:00:00+00:00,52.0,171.0,25.0,16.0,0.0,18.0,120.0
2021-10-18 04:00:00+00:00,52.0,338.0,69.0,16.0,5.0,18.0,106.0
2021-10-18 05:00:00+00:00,53.0,433.0,50.0,16.0,18.0,18.0,107.0
2021-10-18 06:00:00+00:00,53.0,455.0,50.0,16.0,29.0,18.0,118.0
2021-10-18 07:00:00+00:00,52.0,420.0,25.0,16.0,44.0,18.0,87.0
2021-10-18 08:00:00+00:00,52.0,454.0,25.0,16.0,77.0,18.0,75.0
2021-10-18 09:00:00+00:00,52.0,453.0,35.0,16.0,86.0,18.0,112.0
2021-10-18 10:00:00+00:00,52.0,453.0,25.0,16.0,84.0,18.0,154.0
2021-10-18 11:00:00+00:00,52.0,384.0,25.0,16.0,70.0,18.0,172.0
2021-10-18 12:00:00+00:00,52.0,426.0,25.0,16.0,45.0,18.0,187.0
2021-10-18 13:00:00+00:00,51.0,453.0,37.0,16.0,15.0,18.0,186.0
2021-10-18 14:00:00+00:00,52.0,453.0,24.0,16.0,0.0,18.0,146.0
2021-10-18 15:00:00+00:00,52.0,454.0,30.0,16.0,0.0,18.0,131.0
2021-10-18 16:00:00+00:00,52.0,456.0,50.0,16.0,0.0,18.0,130.0
2021-10-18 17:00:00+00:00,53.0,456.0,71.0,16.0,0.0,18.0,137.0
2021-10-18 18:00:00+00:00,53.0,456.0,25.0,16.0,0.0,18.0,115.0
2021-10-18 19:00:00+00:00,53.0,355.0,25.0,16.0,0.0,18.0,85.0
2021-10-18 20:00:00+00:00,53.0,198.0,24.0,16.0,0.0,18.0,70.0
2021-10-18 21:00:00+00:00,53.0,196.0,25.0,16.0,0.0,18.0,57.0
2021-10-18 22:00:00+00:00,53.0,31.0,25.0,16.0,0.0,19.0,43.0
2021-10-18 23:00:00+00:00,53.0,31.0,25.0,15.0,0.0,18.0,32.0
2021-10-19 00:00:00+00:00,53.0,31.0,25.0,16.0,0.0,19.0,25.0
2021-10-19 01:00:00+00:00,53.0,31.0,32.0,16.0,0.0,19.0,14.0
2021-10-19 02:00:00+00:00,54.0,31.0,25.0,16.0,0.0,19.0,9.0
2021-10-19 03:00:00+00:00,54.0,31.0,40.0,16.0,0.0,18.0,7.0
2021-10-19 04:00:00+00:00,55.0,32.0,76.0,15.0,8.0,18.0,12.0
2021-10-19 05:00:00+00:00,54.0,32.0,97.0,15.0,32.0,18.0,30.0
2021-10-19 06:00:00+00:00,54.0,32.0,96.0,15.0,58.0,18.0,64.0
2021-10-19 07:00:00+00:00,53.0,32.0,96.0,15.0,82.0,18.0,83.0
2021-10-19 08:00:00+00:00,53.0,32.0,92.0,15.0,93.0,16.0,48.0
2021-10-19 09:00:00+00:00,53.0,32.0,92.0,15.0,93.0,16.0,48.0
2021-10-19 10:00:00+00:00,52.0,32.0,47.0,16.0,73.0,17.0,47.0
2021-10-19 11:00:00+00:00,52.0,32.0,47.0,16.0,50.0,18.0,63.0
2021-10-19 12:00:00+00:00,52.0,32.0,47.0,16.0,28.0,18.0,87.0
2021-10-19 13:00:00+00:00,51.0,31.0,71.0,16.0,8.0,18.0,110.0
2021-10-19 14:00:00+00:00,52.0,31.0,93.0,16.0,0.0,18.0,120.0
2021-10-19 15:00:00+00:00,52.0,32.0,88.0,16.0,0.0,17.0,163.0
2021-10-19 16:00:00+00:00,52.0,31.0,91.0,16.0,0.0,18.0,219.0
2021-10-19 17:00:00+00:00,52.0,32.0,60.0,16.0,0.0,18.0,252.0
2021-10-19 18:00:00+00:00,52.0,32.0,68.0,16.0,0.0,18.0,236.0
2021-10-19 19:00:00+00:00,52.0,32.0,25.0,16.0,0.0,18.0,241.0
2021-10-19 20:00:00+00:00,51.0,31.0,24.0,16.0,0.0,18.0,249.0
2021-10-19 21:00:00+00:00,51.0,32.0,24.0,16.0,0.0,18.0,251.0
2021-10-19 22:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,239.0
2021-10-19 23:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,229.0
2021-10-20 00:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,266.0
2021-10-20 01:00:00+00:00,51.0,31.0,24.0,16.0,0.0,19.0,311.0
2021-10-20 02:00:00+00:00,52.0,31.0,24.0,16.0,0.0,19.0,330.0
2021-10-20 03:00:00+00:00,52.0,31.0,24.0,17.0,0.0,18.0,362.0
2021-10-20 04:00:00+00:00,52.0,32.0,25.0,17.0,0.0,18.0,407.0
2021-10-20 05:00:00+00:00,52.0,32.0,25.0,17.0,1.0,18.0,436.0
2021-10-20 06:00:00+00:00,52.0,32.0,32.0,17.0,3.0,18.0,437.0
2021-10-20 07:00:00+00:00,51.0,32.0,24.0,18.0,4.0,18.0,465.0
2021-10-20 08:00:00+00:00,52.0,32.0,33.0,17.0,5.0,18.0,477.0
2021-10-20 09:00:00+00:00,52.0,32.0,41.0,17.0,7.0,18.0,480.0
2021-10-20 10:00:00+00:00,52.0,32.0,39.0,16.0,6.0,18.0,472.0
2021-10-20 11:00:00+00:00,52.0,32.0,40.0,16.0,6.0,18.0,456.0
2021-10-20 12:00:00+00:00,52.0,32.0,44.0,16.0,4.0,18.0,441.0
2021-10-20 13:00:00+00:00,52.0,31.0,25.0,16.0,1.0,18.0,457.0
2021-10-20 14:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,459.0
2021-10-20 15:00:00+00:00,52.0,31.0,25.0,16.0,0.0,18.0,471.0
2021-10-20 16:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,475.0
2021-10-20 17:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,459.0
2021-10-20 18:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,469.0
2021-10-20 19:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,480.0
2021-10-20 20:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,464.0
2021-10-20 21:00:00+00:00,51.0,31.0,25.0,16.0,0.0,18.0,466.0
2021-10-20 22:00:00+00:00,51.0,31.0,25.0,16.0,0.0,19.0,474.0
2021-10-20 23:00:00+00:00,50.0,31.0,25.0,16.0,0.0,19.0,471.0
2021-10-21 00:00:00+00:00,50.0,31.0,25.0,16.0,0.0,19.0,433.0
2021-10-21 01:00:00+00:00,50.0,31.0,25.0,16.0,0.0,19.0,426.0
2021-10-21 02:00:00+00:00,50.0,31.0,25.0,16.0,0.0,19.0,390.0
2021-10-21 03:00:00+00:00,51.0,31.0,25.0,17.0,0.0,18.0,415.0
2021-10-21 04:00:00+00:00,52.0,32.0,59.0,17.0,2.0,18.0,415.0
2021-10-21 05:00:00+00:00,52.0,33.0,92.0,17.0,8.0,18.0,383.0
2021-10-21 06:00:00+00:00,51.0,33.0,96.0,18.0,14.0,18.0,363.0
2021-10-21 07:00:00+00:00,51.0,33.0,96.0,19.0,20.0,18.0,384.0
2021-10-21 08:00:00+00:00,51.0,33.0,87.0,19.0,17.0,18.0,374.0
2021-10-21 09:00:00+00:00,51.0,33.0,72.0,19.0,13.0,18.0,392.0
2021-10-21 10:00:00+00:00,51.0,33.0,49.0,18.0,8.0,18.0,465.0
2021-10-21 11:00:00+00:00,51.0,33.0,47.0,17.0,5.0,18.0,489.0
2021-10-21 12:00:00+00:00,51.0,33.0,47.0,17.0,3.0,18.0,491.0
2021-10-21 13:00:00+00:00,51.0,33.0,47.0,17.0,1.0,18.0,465.0
2021-10-21 14:00:00+00:00,51.0,33.0,51.0,17.0,0.0,18.0,450.0
2021-10-21 15:00:00+00:00,51.0,33.0,96.0,17.0,0.0,18.0,497.0
2021-10-21 16:00:00+00:00,52.0,33.0,88.0,17.0,0.0,18.0,485.0
2021-10-21 17:00:00+00:00,51.0,33.0,88.0,17.0,0.0,18.0,485.0
2021-10-21 18:00:00+00:00,51.0,33.0,85.0,17.0,0.0,18.0,507.0
2021-10-21 19:00:00+00:00,51.0,33.0,25.0,17.0,0.0,18.0,507.0
2021-10-21 20:00:00+00:00,51.0,32.0,25.0,17.0,0.0,19.0,498.0
2021-10-21 21:00:00+00:00,51.0,32.0,25.0,17.0,0.0,18.0,501.0
2021-10-21 22:00:00+00:00,51.0,32.0,31.0,17.0,0.0,19.0,477.0
2021-10-21 23:00:00+00:00,51.0,32.0,25.0,17.0,0.0,18.0,476.0
2021-10-22 00:00:00+00:00,51.0,32.0,25.0,17.0,0.0,18.0,488.0
2021-10-22 01:00:00+00:00,51.0,32.0,25.0,17.0,0.0,19.0,488.0
2021-10-22 02:00:00+00:00,52.0,32.0,25.0,17.0,0.0,19.0,489.0
2021-10-22 03:00:00+00:00,52.0,32.0,25.0,17.0,0.0,18.0,496.0
2021-10-22 04:00:00+00:00,53.0,33.0,39.0,17.0,3.0,18.0,485.0
2021-10-22 05:00:00+00:00,53.0,16.0,72.0,17.0,17.0,18.0,481.0
2021-10-22 06:00:00+00:00,53.0,0.0,72.0,17.0,30.0,18.0,476.0
2021-10-22 07:00:00+00:00,51.0,0.0,70.0,16.0,33.0,18.0,479.0
2021-10-22 08:00:00+00:00,52.0,0.0,74.0,17.0,40.0,18.0,479.0
2021-10-22 09:00:00+00:00,52.0,1.0,25.0,16.0,38.0,18.0,493.0
2021-10-22 10:00:00+00:00,52.0,0.0,25.0,16.0,28.0,18.0,488.0
2021-10-22 11:00:00+00:00,52.0,0.0,25.0,16.0,15.0,18.0,481.0
2021-10-22 12:00:00+00:00,52.0,0.0,25.0,16.0,15.0,18.0,481.0
2021-10-22 13:00:00+00:00,52.0,0.0,25.0,15.0,5.0,18.0,466.0
2021-10-22 14:00:00+00:00,53.0,0.0,25.0,15.0,0.0,18.0,470.0
2021-10-22 15:00:00+00:00,53.0,0.0,37.0,15.0,0.0,18.0,452.0
2021-10-22 16:00:00+00:00,52.0,0.0,47.0,15.0,0.0,18.0,417.0
2021-10-22 17:00:00+00:00,52.0,0.0,40.0,15.0,0.0,18.0,387.0
2021-10-22 18:00:00+00:00,53.0,0.0,48.0,15.0,0.0,18.0,306.0
2021-10-22 19:00:00+00:00,52.0,0.0,41.0,15.0,0.0,18.0,262.0
2021-10-22 20:00:00+00:00,50.0,0.0,25.0,15.0,0.0,18.0,314.0
2021-10-22 21:00:00+00:00,52.0,0.0,25.0,15.0,0.0,18.0,333.0
2021-10-22 22:00:00+00:00,52.0,0.0,24.0,15.0,0.0,19.0,322.0
2021-10-22 23:00:00+00:00,52.0,0.0,25.0,15.0,0.0,19.0,336.0
2021-10-23 00:00:00+00:00,52.0,0.0,25.0,15.0,0.0,19.0,351.0
2021-10-23 01:00:00+00:00,52.0,0.0,25.0,15.0,0.0,19.0,371.0
2021-10-23 02:00:00+00:00,52.0,0.0,25.0,15.0,0.0,19.0,346.0
2021-10-23 03:00:00+00:00,52.0,0.0,25.0,15.0,0.0,19.0,327.0
2021-10-23 04:00:00+00:00,52.0,0.0,24.0,15.0,2.0,18.0,301.0
2021-10-23 05:00:00+00:00,53.0,0.0,25.0,15.0,13.0,18.0,261.0
2021-10-23 06:00:00+00:00,53.0,0.0,39.0,15.0,26.0,18.0,265.0
2021-10-23 07:00:00+00:00,53.0,0.0,42.0,15.0,39.0,18.0,191.0
2021-10-23 08:00:00+00:00,53.0,0.0,41.0,15.0,42.0,18.0,218.0
2021-10-23 09:00:00+00:00,53.0,0.0,24.0,15.0,43.0,18.0,236.0
2021-10-23 10:00:00+00:00,53.0,0.0,24.0,15.0,35.0,18.0,291.0
2021-10-23 11:00:00+00:00,53.0,0.0,24.0,15.0,28.0,18.0,277.0
2021-10-23 12:00:00+00:00,53.0,0.0,39.0,15.0,22.0,18.0,250.0
2021-10-23 13:00:00+00:00,53.0,0.0,24.0,15.0,6.0,18.0,322.0
2021-10-23 14:00:00+00:00,53.0,0.0,37.0,15.0,0.0,18.0,281.0
2021-10-23 15:00:00+00:00,53.0,0.0,96.0,15.0,0.0,18.0,270.0
2021-10-23 16:00:00+00:00,53.0,0.0,96.0,15.0,0.0,18.0,229.0
2021-10-23 17:00:00+00:00,53.0,0.0,96.0,15.0,0.0,18.0,219.0
2021-10-23 18:00:00+00:00,53.0,0.0,96.0,15.0,0.0,18.0,187.0
2021-10-23 19:00:00+00:00,53.0,0.0,46.0,16.0,0.0,18.0,169.0
2021-10-23 20:00:00+00:00,52.0,0.0,24.0,15.0,0.0,18.0,190.0
2021-10-23 21:00:00+00:00,52.0,0.0,24.0,15.0,0.0,18.0,159.0
2021-10-23 22:00:00+00:00,52.0,0.0,39.0,15.0,0.0,19.0,109.0
2021-10-23 23:00:00+00:00,52.0,0.0,41.0,15.0,0.0,19.0,111.0
2021-10-24 00:00:00+00:00,52.0,0.0,39.0,15.0,0.0,19.0,100.0
2021-10-24 01:00:00+00:00,52.0,0.0,43.0,15.0,0.0,19.0,94.0
2021-10-24 02:00:00+00:00,53.0,0.0,43.0,15.0,0.0,19.0,73.0
2021-10-24 03:00:00+00:00,53.0,0.0,43.0,15.0,0.0,19.0,49.0
2021-10-24 04:00:00+00:00,54.0,0.0,41.0,15.0,3.0,19.0,37.0
2021-10-24 05:00:00+00:00,54.0,0.0,49.0,15.0,16.0,18.0,27.0
2021-10-24 06:00:00+00:00,54.0,0.0,45.0,15.0,34.0,18.0,31.0
2021-10-24 07:00:00+00:00,53.0,0.0,51.0,15.0,42.0,18.0,15.0
2021-10-24 08:00:00+00:00,53.0,0.0,49.0,16.0,49.0,18.0,9.0
2021-10-24 09:00:00+00:00,53.0,0.0,24.0,16.0,48.0,18.0,20.0
2021-10-24 10:00:00+00:00,53.0,0.0,34.0,16.0,38.0,18.0,33.0
2021-10-24 11:00:00+00:00,53.0,0.0,26.0,15.0,26.0,19.0,37.0
2021-10-24 12:00:00+00:00,53.0,0.0,26.0,15.0,15.0,19.0,42.0
2021-10-24 13:00:00+00:00,53.0,0.0,25.0,15.0,3.0,18.0,34.0
2021-10-24 14:00:00+00:00,53.0,0.0,26.0,16.0,0.0,18.0,50.0
2021-10-24 15:00:00+00:00,54.0,0.0,25.0,15.0,0.0,18.0,88.0
2021-10-24 16:00:00+00:00,54.0,0.0,25.0,15.0,0.0,18.0,138.0
2021-10-24 17:00:00+00:00,54.0,0.0,68.0,15.0,0.0,18.0,186.0
2021-10-24 18:00:00+00:00,54.0,0.0,67.0,16.0,0.0,18.0,200.0
2021-10-24 19:00:00+00:00,54.0,0.0,24.0,16.0,0.0,18.0,190.0
2021-10-24 20:00:00+00:00,53.0,0.0,24.0,16.0,0.0,19.0,216.0
2021-10-24 21:00:00+00:00,53.0,0.0,24.0,16.0,0.0,19.0,210.0
2021-10-24 22:00:00+00:00,54.0,0.0,25.0,16.0,0.0,19.0,223.0
2021-10-24 23:00:00+00:00,54.0,0.0,25.0,16.0,0.0,19.0,237.0
2021-10-25 00:00:00+00:00,53.0,0.0,25.0,16.0,0.0,19.0,210.0
2021-10-25 01:00:00+00:00,54.0,0.0,25.0,16.0,0.0,19.0,225.0
2021-10-25 02:00:00+00:00,54.0,0.0,25.0,16.0,0.0,19.0,223.0
2021-10-25 03:00:00+00:00,54.0,0.0,25.0,16.0,0.0,18.0,203.0
2021-10-25 04:00:00+00:00,54.0,0.0,25.0,18.0,7.0,18.0,154.0
2021-10-25 05:00:00+00:00,55.0,0.0,27.0,18.0,34.0,18.0,165.0
2021-10-25 06:00:00+00:00,55.0,0.0,51.0,19.0,61.0,18.0,211.0
2021-10-25 07:00:00+00:00,55.0,0.0,25.0,18.0,83.0,18.0,234.0
2021-10-25 08:00:00+00:00,54.0,0.0,25.0,17.0,95.0,18.0,190.0
2021-10-25 09:00:00+00:00,53.0,0.0,25.0,17.0,97.0,18.0,172.0
2021-10-25 10:00:00+00:00,52.0,0.0,25.0,17.0,88.0,18.0,208.0
2021-10-25 11:00:00+00:00,52.0,0.0,25.0,17.0,68.0,18.0,227.0
2021-10-25 12:00:00+00:00,52.0,0.0,25.0,16.0,39.0,18.0,192.0
2021-10-25 13:00:00+00:00,52.0,0.0,25.0,16.0,9.0,18.0,209.0
2021-10-25 14:00:00+00:00,52.0,0.0,25.0,17.0,0.0,18.0,216.0
2021-10-25 15:00:00+00:00,52.0,0.0,25.0,16.0,0.0,18.0,273.0
2021-10-25 16:00:00+00:00,53.0,0.0,25.0,16.0,0.0,18.0,318.0
2021-10-25 17:00:00+00:00,53.0,0.0,25.0,16.0,0.0,18.0,324.0
2021-10-25 18:00:00+00:00,53.0,0.0,25.0,16.0,0.0,18.0,318.0
2021-10-25 19:00:00+00:00,53.0,0.0,25.0,16.0,0.0,18.0,303.0
2021-10-25 20:00:00+00:00,52.0,0.0,25.0,16.0,0.0,18.0,269.0
2021-10-25 21:00:00+00:00,53.0,0.0,25.0,16.0,0.0,18.0,218.0
2021-10-25 22:00:00+00:00,52.0,0.0,37.0,16.0,0.0,19.0,198.0
2021-10-25 23:00:00+00:00,53.0,0.0,24.0,16.0,0.0,18.0,199.0
2021-10-26 00:00:00+00:00,52.0,0.0,24.0,16.0,0.0,19.0,200.0
2021-10-26 01:00:00+00:00,53.0,0.0,24.0,16.0,0.0,19.0,191.0
2021-10-26 02:00:00+00:00,53.0,0.0,24.0,16.0,0.0,19.0,186.0
2021-10-26 03:00:00+00:00,53.0,0.0,24.0,16.0,0.0,18.0,173.0
2021-10-26 04:00:00+00:00,54.0,0.0,47.0,17.0,3.0,18.0,165.0
2021-10-26 05:00:00+00:00,54.0,0.0,50.0,17.0,19.0,18.0,174.0
2021-10-26 06:00:00+00:00,54.0,0.0,49.0,17.0,37.0,18.0,161.0
2021-10-26 07:00:00+00:00,53.0,0.0,47.0,17.0,52.0,18.0,143.0
2021-10-26 08:00:00+00:00,53.0,0.0,46.0,17.0,64.0,18.0,112.0
2021-10-26 09:00:00+00:00,53.0,0.0,24.0,17.0,67.0,18.0,93.0
2021-10-26 10:00:00+00:00,52.0,0.0,24.0,17.0,58.0,18.0,86.0
